date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
05-09-2025,PUB_GMC_NAG,Government Medical College,7.08,1.2,221,0.68,27.8,7.65,0.264,0.267,0.1,0.232,LOW,0
06-09-2025,PUB_GMC_NAG,Government Medical College,7.16,3.76,144,0.49,24.67,5.67,0.371,0.136,0.323,0.279,LOW,0
07-09-2025,PUB_GMC_NAG,Government Medical College,7.27,3.76,241,0.69,27.96,7.74,0.452,0.231,0.313,0.347,MEDIUM,0
08-09-2025,PUB_GMC_NAG,Government Medical College,6.98,4.17,276,0.73,27.84,6.92,0.508,0.404,0.347,0.439,MEDIUM,0
09-09-2025,PUB_GMC_NAG,Government Medical College,7.16,2.69,363,0.74,26.73,7.6,0.482,0.282,0.224,0.36,MEDIUM,0
10-09-2025,PUB_GMC_NAG,Government Medical College,7.6,3.1,273,0.58,29.03,6.92,0.434,0.582,0.258,0.451,MEDIUM,0
11-09-2025,PUB_GMC_NAG,Government Medical College,7.04,4.16,332,0.66,24.97,7.05,0.554,0.381,0.347,0.452,MEDIUM,0
12-09-2025,PUB_GMC_NAG,Government Medical College,7.24,3.8,359,0.68,24.97,7.2,0.552,0.279,0.317,0.41,MEDIUM,0
13-09-2025,PUB_GMC_NAG,Government Medical College,7.15,4.72,174,0.57,26.12,6.65,0.46,0.166,0.393,0.344,MEDIUM,0
14-09-2025,PUB_GMC_NAG,Government Medical College,6.96,4.4,181,0.5,27.35,7.11,0.444,0.361,0.367,0.399,MEDIUM,0
15-09-2025,PUB_GMC_NAG,Government Medical College,7.14,3.5,97,0.69,26.47,7.6,0.314,0.125,0.292,0.243,LOW,0
16-09-2025,PUB_GMC_NAG,Government Medical College,7.4,2.77,255,0.6,24.39,7.6,0.397,0.37,0.231,0.354,MEDIUM,0
17-09-2025,PUB_GMC_NAG,Government Medical College,7.11,3.37,276,0.48,25.05,6.82,0.455,0.274,0.301,0.361,MEDIUM,0
18-09-2025,PUB_GMC_NAG,Government Medical College,7.26,2.48,22,0.59,27.46,7.9,0.184,0.075,0.207,0.15,LOW,0
19-09-2025,PUB_GMC_NAG,Government Medical College,7.06,3.49,354,0.61,25.56,6.54,0.528,0.376,0.291,0.427,MEDIUM,0
20-09-2025,PUB_GMC_NAG,Government Medical College,7.42,2.77,92,0.7,24.74,6.61,0.261,0.281,0.231,0.262,LOW,0
21-09-2025,PUB_GMC_NAG,Government Medical College,7.12,25.42,2525,0.205749702,25.12,5.200059666,1,1,1,1,HIGH,1
22-09-2025,PUB_GMC_NAG,Government Medical College,7.18,32.66,2520,0.350025924,28.34,4.558363307,1,1,1,1,HIGH,1
23-09-2025,PUB_GMC_NAG,Government Medical College,7.19,31.32,2092,0.190438569,26.01,5.744935169,1,1,1,1,HIGH,1
24-09-2025,PUB_GMC_NAG,Government Medical College,7.05,29.63,2739,0.292541204,25.86,3.894081152,1,1,1,1,HIGH,1
25-09-2025,PUB_GMC_NAG,Government Medical College,7.13,18.15,1952,0.253854547,27.69,4.954828802,1,1,1,1,HIGH,1
26-09-2025,PUB_GMC_NAG,Government Medical College,7.29,30.61,2280,0.301770611,24.9,4.158166319,1,1,1,1,HIGH,1
27-09-2025,PUB_GMC_NAG,Government Medical College,7.09,32.92,2554,0.334237976,25.35,3.908513904,1,1,1,1,HIGH,1
28-09-2025,PUB_GMC_NAG,Government Medical College,7.43,33.49,3120,0.144703323,24.19,4.67853435,1,1,1,1,HIGH,1
29-09-2025,PUB_GMC_NAG,Government Medical College,6.9,24.32,1133,0.250447962,26.37,4.322796064,1,1,1,1,HIGH,1
30-09-2025,PUB_GMC_NAG,Government Medical College,6.94,14.65,1862,0.085767089,25.99,4.657994067,1,1,1,1,HIGH,1
01-10-2025,PUB_GMC_NAG,Government Medical College,7.13,14.25,2902,0.106715806,25.47,4.934610094,1,1,1,1,HIGH,1
02-10-2025,PUB_GMC_NAG,Government Medical College,7.54,1.71,50,0.6,25.3,7.68,0.156,0.373,0.142,0.229,LOW,0
03-10-2025,PUB_GMC_NAG,Government Medical College,7.27,1.85,103,0.76,25.23,7.07,0.209,0.139,0.154,0.173,LOW,0
04-10-2025,PUB_GMC_NAG,Government Medical College,6.99,2.48,195,0.68,28.24,6.8,0.328,0.34,0.207,0.308,MEDIUM,0
05-10-2025,PUB_GMC_NAG,Government Medical College,7.17,2.37,152,0.59,27.13,7.96,0.285,0.131,0.198,0.214,LOW,0
06-10-2025,PUB_GMC_NAG,Government Medical College,7.3,3.33,50,0.64,25.74,6.86,0.264,0.133,0.278,0.221,LOW,0
07-10-2025,PUB_GMC_NAG,Government Medical College,7.15,0.82,107,0.4,29.61,7.2,0.144,0.121,0.168,0.141,LOW,0
08-10-2025,PUB_GMC_NAG,Government Medical College,7.04,1.31,161,0.58,23.75,8.11,0.221,0.267,0.109,0.215,LOW,0
09-10-2025,PUB_GMC_NAG,Government Medical College,7.29,1.7,156,0.68,25.59,7.06,0.243,0.194,0.142,0.206,LOW,0
10-10-2025,PUB_GMC_NAG,Government Medical College,6.93,1.3,49,0.57,26.95,6.43,0.128,0.303,0.108,0.185,LOW,0
11-10-2025,PUB_GMC_NAG,Government Medical College,7.03,3.21,111,0.52,27.17,7.16,0.306,0.244,0.268,0.277,LOW,0
12-10-2025,PUB_GMC_NAG,Government Medical College,7.08,2.21,178,0.65,26.81,7.17,0.296,0.239,0.184,0.253,LOW,0
13-10-2025,PUB_GMC_NAG,Government Medical College,7.1,3.17,181,0.71,27.17,7.7,0.362,0.221,0.264,0.293,LOW,0
14-10-2025,PUB_GMC_NAG,Government Medical College,7.13,1.12,180,0.65,23.58,5.63,0.225,0.19,0.093,0.186,LOW,0
15-10-2025,PUB_GMC_NAG,Government Medical College,6.97,2.8,227,0.45,27,7.14,0.376,0.381,0.283,0.359,MEDIUM,0
16-10-2025,PUB_GMC_NAG,Government Medical College,6.94,1.51,149,0.59,26.68,8.18,0.225,0.359,0.126,0.252,LOW,0
17-10-2025,PUB_GMC_NAG,Government Medical College,6.94,1.33,18,0.5,26.21,7.42,0.104,0.272,0.111,0.164,LOW,0
18-10-2025,PUB_GMC_NAG,Government Medical College,7.41,1.38,104,0.6,26.95,5.9,0.179,0.279,0.115,0.201,LOW,0
19-10-2025,PUB_GMC_NAG,Government Medical College,7.15,2.66,191,0.57,27.9,7.4,0.337,0.177,0.222,0.258,LOW,0
20-10-2025,PUB_GMC_NAG,Government Medical College,7.28,2.57,195,0.53,26.97,8.27,0.334,0.21,0.214,0.267,LOW,0
21-10-2025,PUB_GMC_NAG,Government Medical College,7.08,2.05,34,0.72,27.17,6.53,0.165,0.143,0.171,0.158,LOW,0
22-10-2025,PUB_GMC_NAG,Government Medical College,7.04,1.78,102,0.48,24.36,8.27,0.204,0.228,0.168,0.205,LOW,0
23-10-2025,PUB_GMC_NAG,Government Medical College,7.1,3.65,95,0.46,25.15,6.23,0.323,0.163,0.344,0.271,LOW,0
24-10-2025,PUB_GMC_NAG,Government Medical College,7.36,1.78,97,0.68,24.22,7.49,0.2,0.225,0.148,0.198,LOW,0
25-10-2025,PUB_GMC_NAG,Government Medical College,7.23,3.24,218,0.74,24.57,7.46,0.398,0.175,0.27,0.294,LOW,0
26-10-2025,PUB_GMC_NAG,Government Medical College,7.29,2.49,110,0.58,25.14,7.48,0.258,0.163,0.208,0.215,LOW,0
27-10-2025,PUB_GMC_NAG,Government Medical College,6.84,1.96,202,0.52,26.07,6.92,0.299,0.495,0.163,0.34,MEDIUM,0
28-10-2025,PUB_GMC_NAG,Government Medical College,7.17,1.99,196,0.68,27.17,8.28,0.296,0.161,0.166,0.223,LOW,0
29-10-2025,PUB_GMC_NAG,Government Medical College,7.32,1.42,128,0.47,26.46,7.26,0.201,0.205,0.148,0.192,LOW,0
30-10-2025,PUB_GMC_NAG,Government Medical College,7.07,1.25,123,0.61,24.53,7.79,0.186,0.212,0.104,0.179,LOW,0
31-10-2025,PUB_GMC_NAG,Government Medical College,7.24,1.44,83,0.54,26.1,6.22,0.165,0.095,0.12,0.132,LOW,0
01-11-2025,PUB_GMC_NAG,Government Medical College,7.23,2.05,127,0.55,26.85,7.66,0.242,0.115,0.171,0.183,LOW,0
02-11-2025,PUB_GMC_NAG,Government Medical College,7.22,1.67,49,0.74,26.57,6.26,0.152,0.053,0.139,0.115,LOW,0
03-11-2025,PUB_GMC_NAG,Government Medical College,7.48,2.61,122,0.57,29.23,8.07,0.276,0.361,0.217,0.294,LOW,0
04-11-2025,PUB_GMC_NAG,Government Medical College,7.24,1.66,28,0.6,24.95,7.48,0.134,0.059,0.138,0.109,LOW,0
05-11-2025,PUB_GMC_NAG,Government Medical College,7.37,1.76,89,0.72,27.08,8.48,0.192,0.229,0.147,0.196,LOW,0
06-11-2025,PUB_GMC_NAG,Government Medical College,7.19,2.47,170,0.57,27.44,7.12,0.306,0.123,0.206,0.222,LOW,0
07-11-2025,PUB_GMC_NAG,Government Medical College,7.23,2.3,254,0.63,26.49,7.23,0.365,0.199,0.192,0.272,LOW,0
08-11-2025,PUB_GMC_NAG,Government Medical College,7.09,2.61,167,0.8,26.07,7.29,0.313,0.221,0.217,0.262,LOW,0
09-11-2025,PUB_GMC_NAG,Government Medical College,7.3,2.4,224,0.67,28.35,6.97,0.347,0.249,0.2,0.283,LOW,0
10-11-2025,PUB_GMC_NAG,Government Medical College,7.21,1.97,78,0.65,26.65,6.65,0.196,0.062,0.164,0.143,LOW,0
11-11-2025,PUB_GMC_NAG,Government Medical College,6.96,1.87,21,0.71,25.3,7.55,0.142,0.254,0.156,0.184,LOW,0
12-11-2025,PUB_GMC_NAG,Government Medical College,7.32,1.74,195,0.6,24.36,7.04,0.279,0.25,0.145,0.242,LOW,0
13-11-2025,PUB_GMC_NAG,Government Medical College,6.96,1.36,133,0.58,25.52,7.63,0.202,0.329,0.113,0.228,LOW,0
14-11-2025,PUB_GMC_NAG,Government Medical College,7.25,1.61,169,0.61,26.01,7.06,0.248,0.163,0.134,0.195,LOW,0
15-11-2025,PUB_GMC_NAG,Government Medical College,7.12,1.73,235,0.55,26.35,7.22,0.311,0.237,0.144,0.252,LOW,0
16-11-2025,PUB_GMC_NAG,Government Medical College,7.09,2.56,156,0.55,28,6.96,0.301,0.214,0.213,0.253,LOW,0
17-11-2025,PUB_GMC_NAG,Government Medical College,7.36,0.97,98,0.52,27.43,7.35,0.146,0.225,0.081,0.161,LOW,0
18-11-2025,PUB_GMC_NAG,Government Medical College,7.1,1.89,158,0.46,27.37,7.74,0.258,0.205,0.197,0.227,LOW,0
19-11-2025,PUB_GMC_NAG,Government Medical College,7.15,2.37,168,0.58,26.64,6.07,0.298,0.162,0.198,0.23,LOW,0
20-11-2025,PUB_GMC_NAG,Government Medical College,7.18,1.62,177,0.69,27.7,7.41,0.256,0.138,0.135,0.19,LOW,0
21-11-2025,PUB_GMC_NAG,Government Medical College,7.22,1.61,208,0.6,26.6,6.63,0.281,0.159,0.134,0.209,LOW,0
22-11-2025,PUB_GMC_NAG,Government Medical College,6.94,1.84,141,0.58,26.16,7.3,0.24,0.354,0.153,0.263,LOW,0
23-11-2025,PUB_GMC_NAG,Government Medical College,7,2.18,206,0.53,25.99,7.31,0.317,0.337,0.182,0.297,LOW,0
24-11-2025,PUB_GMC_NAG,Government Medical College,6.93,2.4,207,0.53,26.33,6.86,0.333,0.408,0.2,0.332,MEDIUM,0
25-11-2025,PUB_GMC_NAG,Government Medical College,6.92,2.48,128,0.61,25.88,7.69,0.272,0.365,0.207,0.292,LOW,0
26-11-2025,PUB_GMC_NAG,Government Medical College,6.98,1.41,145,0.57,26.56,7.91,0.215,0.317,0.117,0.231,LOW,0
27-11-2025,PUB_GMC_NAG,Government Medical College,7.45,2.52,121,0.74,27.55,6.87,0.269,0.331,0.21,0.279,LOW,0
28-11-2025,PUB_GMC_NAG,Government Medical College,7.23,0.92,154,0.56,27.49,7.77,0.19,0.133,0.077,0.147,LOW,0
29-11-2025,PUB_GMC_NAG,Government Medical College,7.02,1.32,24,0.72,24.3,7.4,0.108,0.196,0.11,0.139,LOW,0
30-11-2025,PUB_GMC_NAG,Government Medical College,6.94,2.01,163,0.58,27.11,7.85,0.27,0.369,0.167,0.284,LOW,0
01-12-2025,PUB_GMC_NAG,Government Medical College,7.28,3.31,105,0.69,25.29,7.57,0.308,0.15,0.276,0.246,LOW,0
02-12-2025,PUB_GMC_NAG,Government Medical College,7.23,1.54,315,0.62,25.67,6.08,0.365,0.24,0.128,0.274,LOW,0
03-12-2025,PUB_GMC_NAG,Government Medical College,6.93,2.18,54,0.55,27.12,7.08,0.19,0.306,0.182,0.229,LOW,0
04-12-2025,PUB_GMC_NAG,Government Medical College,7.17,2.38,253,0.61,29.43,7.17,0.369,0.199,0.198,0.275,LOW,0
05-12-2025,PUB_GMC_NAG,Government Medical College,7,1.26,148,0.56,26.48,6.6,0.207,0.299,0.105,0.219,LOW,0
06-12-2025,PUB_GMC_NAG,Government Medical College,7.17,2.57,234,0.68,26.63,6.48,0.366,0.186,0.214,0.273,LOW,0
07-12-2025,PUB_GMC_NAG,Government Medical College,6.84,1.6,143,0.51,27.18,7.13,0.226,0.455,0.133,0.288,LOW,0
08-12-2025,PUB_GMC_NAG,Government Medical College,6.94,1.27,214,0.6,27.26,6.77,0.263,0.403,0.106,0.28,LOW,0
09-12-2025,PUB_GMC_NAG,Government Medical College,7.3,1.58,97,0.59,25.09,7.35,0.186,0.165,0.132,0.168,LOW,0
10-12-2025,PUB_GMC_NAG,Government Medical College,7.07,2.33,83,0.66,23.7,7.92,0.225,0.185,0.194,0.205,LOW,0
11-12-2025,PUB_GMC_NAG,Government Medical College,7.18,2.66,46,0.59,27.58,8.17,0.216,0.051,0.222,0.159,LOW,0
12-12-2025,PUB_GMC_NAG,Government Medical College,7.03,2.12,160,0.7,29.62,6.64,0.275,0.277,0.177,0.256,LOW,0
13-12-2025,PUB_GMC_NAG,Government Medical College,7.13,2.6,104,0.61,26.31,7.54,0.26,0.139,0.217,0.209,LOW,0
14-12-2025,PUB_GMC_NAG,Government Medical College,7.16,1.78,141,0.58,26.49,6.45,0.236,0.134,0.148,0.183,LOW,0
15-12-2025,PUB_GMC_NAG,Government Medical College,7.31,1.77,58,0.59,26.4,6.23,0.166,0.149,0.147,0.156,LOW,0
16-12-2025,PUB_GMC_NAG,Government Medical College,7,1.61,100,0.4,25,8.55,0.191,0.267,0.234,0.226,LOW,0
17-12-2025,PUB_GMC_NAG,Government Medical College,7.35,1.04,29,0.67,24.6,6.89,0.093,0.169,0.087,0.119,LOW,0
18-12-2025,PUB_GMC_NAG,Government Medical College,6.88,2.37,57,0.65,24.06,7.24,0.206,0.358,0.198,0.257,LOW,0
19-12-2025,PUB_GMC_NAG,Government Medical College,7.09,1.39,233,0.61,27.76,7.26,0.287,0.265,0.116,0.245,LOW,0
20-12-2025,PUB_GMC_NAG,Government Medical College,7.18,3.27,176,0.52,25.19,6.17,0.365,0.137,0.273,0.267,LOW,0
21-12-2025,PUB_GMC_NAG,Government Medical College,7.08,1.83,205,0.65,24.23,7.24,0.293,0.257,0.152,0.252,LOW,0
22-12-2025,PUB_GMC_NAG,Government Medical College,6.97,2.29,15,0.59,25.35,6.96,0.165,0.24,0.191,0.196,LOW,0
23-12-2025,PUB_GMC_NAG,Government Medical College,7.28,2.11,140,0.59,27.64,8.17,0.257,0.173,0.176,0.212,LOW,0
24-12-2025,PUB_GMC_NAG,Government Medical College,7.28,1.95,140,0.62,26.9,7.3,0.247,0.173,0.163,0.204,LOW,0
25-12-2025,PUB_GMC_NAG,Government Medical College,6.94,2.56,161,0.51,25.29,6.94,0.305,0.367,0.213,0.308,MEDIUM,0
26-12-2025,PUB_GMC_NAG,Government Medical College,7.04,1.87,287,0.77,25.51,7.25,0.364,0.351,0.156,0.318,MEDIUM,0
27-12-2025,PUB_GMC_NAG,Government Medical College,6.89,2.22,255,0.44,27.09,7.79,0.361,0.48,0.245,0.379,MEDIUM,0
28-12-2025,PUB_GMC_NAG,Government Medical College,7.39,1.83,87,0.66,27.29,6.3,0.195,0.248,0.152,0.205,LOW,0
29-12-2025,PUB_GMC_NAG,Government Medical College,7.07,1.89,99,0.62,24.76,7.29,0.209,0.196,0.158,0.194,LOW,0
30-12-2025,PUB_GMC_NAG,Government Medical College,7.2,2.12,190,0.66,25.83,7.15,0.3,0.127,0.177,0.215,LOW,0
31-12-2025,PUB_GMC_NAG,Government Medical College,7.45,2.09,143,0.59,27.28,7.03,0.259,0.345,0.174,0.272,LOW,0
01-01-2026,PUB_GMC_NAG,Government Medical College,7.2,2.52,78,0.67,28.33,7.17,0.233,0.052,0.21,0.165,LOW,0
02-01-2026,PUB_GMC_NAG,Government Medical College,7.56,2.04,179,0.72,24.6,7.12,0.285,0.479,0.17,0.33,MEDIUM,0
03-01-2026,PUB_GMC_NAG,Government Medical College,7.12,1.51,260,0.62,27.58,7.33,0.317,0.253,0.126,0.257,LOW,0
04-01-2026,PUB_GMC_NAG,Government Medical College,7,2.05,110,0.5,25.82,7.01,0.228,0.273,0.171,0.233,LOW,0
05-01-2026,PUB_GMC_NAG,Government Medical College,6.82,2.05,91,0.63,26.9,8.78,0.212,0.441,0.171,0.284,LOW,0
06-01-2026,PUB_GMC_NAG,Government Medical College,7.18,28.47,2000,0.039466913,26.43,5.091130692,1,1,1,1,HIGH,1
07-01-2026,PUB_GMC_NAG,Government Medical College,7.19,24.72,3004,0.271067153,25.47,6.097377047,1,1,1,1,HIGH,1
08-01-2026,PUB_GMC_NAG,Government Medical College,7.09,15.82,1192,0.334808466,23.55,4.438074833,1,0.905,1,0.967,HIGH,1
09-01-2026,PUB_GMC_NAG,Government Medical College,7.37,12.77,1458,0.172637271,25.55,3.565312754,1,1,1,1,HIGH,1
10-01-2026,PUB_GMC_NAG,Government Medical College,7.14,26.56,2466,0.498430301,25.81,5.944096816,1,1,1,1,HIGH,1
11-01-2026,PUB_GMC_NAG,Government Medical College,7.23,16.52,1918,0.109650345,25.83,5.048468974,1,1,1,1,HIGH,1
12-01-2026,PUB_GMC_NAG,Government Medical College,7.21,25.75,2127,0.217181787,26.74,3.610981526,1,1,1,1,HIGH,1
13-01-2026,PUB_GMC_NAG,Government Medical College,7.26,19.19,1100,0.174460385,25.74,5.035417066,1,0.793,1,0.928,HIGH,1
14-01-2026,PUB_GMC_NAG,Government Medical College,7.25,25.27,1623,0.014594575,24.39,5.737421281,1,1,1,1,HIGH,1
15-01-2026,PUB_GMC_NAG,Government Medical College,7.2,2.42,168,0.63,26.85,8.35,0.301,0.112,0.202,0.215,LOW,0
16-01-2026,PUB_GMC_NAG,Government Medical College,6.92,2.25,159,0.65,26.04,6.79,0.282,0.386,0.188,0.3,LOW,0
17-01-2026,PUB_GMC_NAG,Government Medical College,7.18,2.92,98,0.6,25.3,7.2,0.276,0.085,0.243,0.203,LOW,0
18-01-2026,PUB_GMC_NAG,Government Medical College,7.09,3.03,122,0.66,26.39,6.58,0.304,0.191,0.253,0.254,LOW,0
19-01-2026,PUB_GMC_NAG,Government Medical College,7.04,1.61,176,0.74,25.11,6.86,0.254,0.277,0.134,0.238,LOW,0
20-01-2026,PUB_GMC_NAG,Government Medical College,7.23,2.39,147,0.53,26.15,7.13,0.282,0.128,0.199,0.211,LOW,0
21-01-2026,PUB_GMC_NAG,Government Medical College,7,1.63,47,0.71,27.12,8.34,0.148,0.231,0.136,0.175,LOW,0
22-01-2026,PUB_GMC_NAG,Government Medical College,7.16,2.25,96,0.6,25.75,6.95,0.23,0.104,0.188,0.177,LOW,0
23-01-2026,PUB_GMC_NAG,Government Medical College,7.25,2.42,162,0.43,27.48,6.96,0.296,0.158,0.272,0.243,LOW,0
24-01-2026,PUB_GMC_NAG,Government Medical College,7.21,22.52,3179,0.321128442,25.64,4.445912869,1,1,1,1,HIGH,1
25-01-2026,PUB_GMC_NAG,Government Medical College,7.46,15.79,2002,0.130747524,23.59,5.152315831,1,1,1,1,HIGH,1
26-01-2026,PUB_GMC_NAG,Government Medical College,7.23,11.98,2214,0.312053459,24.22,4.580618711,1,1,1,1,HIGH,1
27-01-2026,PUB_GMC_NAG,Government Medical College,6.96,30.4,2678,0.234973699,25.64,4.850386752,1,1,1,1,HIGH,1
28-01-2026,PUB_GMC_NAG,Government Medical College,6.96,30.83,2811,0.17210638,26.08,4.426541244,1,1,1,1,HIGH,1
29-01-2026,PUB_GMC_NAG,Government Medical College,7.24,19.66,1117,0.081467736,27.01,3.105416365,1,0.785,1,0.925,HIGH,1
30-01-2026,PUB_GMC_NAG,Government Medical College,7.12,16.9,2090,0.15197763,26.6,3.938498718,1,1,1,1,HIGH,1
31-01-2026,PUB_GMC_NAG,Government Medical College,7.2,25.68,1236,0.271652142,25.69,5.230191239,1,0.824,1,0.938,HIGH,1
01-02-2026,PUB_GMC_NAG,Government Medical College,7.19,2.05,174,0.69,23.9,6.99,0.282,0.126,0.171,0.205,LOW,0
02-02-2026,PUB_GMC_NAG,Government Medical College,7.14,1.92,234,0.56,26.07,6.86,0.323,0.216,0.16,0.253,LOW,0
03-02-2026,PUB_GMC_NAG,Government Medical College,7.15,21.85,1507,0.294760845,24.99,5.720562309,1,1,1,1,HIGH,1
04-02-2026,PUB_GMC_NAG,Government Medical College,6.73,2.95,56,0.56,26.18,7.54,0.243,0.507,0.246,0.336,MEDIUM,0
05-02-2026,PUB_GMC_NAG,Government Medical College,7.11,1.52,163,0.55,26.62,6.66,0.237,0.199,0.127,0.202,LOW,0
06-02-2026,PUB_GMC_NAG,Government Medical College,7.03,1.06,140,0.51,25.42,6.35,0.187,0.263,0.088,0.194,LOW,0
07-02-2026,PUB_GMC_NAG,Government Medical College,7.18,1.67,86,0.62,28.11,7.97,0.183,0.077,0.139,0.137,LOW,0
08-02-2026,PUB_GMC_NAG,Government Medical College,7.22,2.34,233,0.66,25.68,6.87,0.35,0.175,0.195,0.258,LOW,0
09-02-2026,PUB_GMC_NAG,Government Medical College,7.33,1.28,84,0.61,25.91,7.94,0.155,0.186,0.107,0.156,LOW,0
10-02-2026,PUB_GMC_NAG,Government Medical College,7.1,1.95,64,0.74,24.69,6.77,0.183,0.143,0.163,0.165,LOW,0
11-02-2026,PUB_GMC_NAG,Government Medical College,7.24,1.41,73,0.51,27.51,7.19,0.155,0.089,0.117,0.124,LOW,0
12-02-2026,PUB_GMC_NAG,Government Medical College,7.04,1.61,239,0.53,26.9,7.45,0.306,0.319,0.134,0.277,LOW,0
13-02-2026,PUB_GMC_NAG,Government Medical College,7.26,1.69,100,0.7,24.56,7.93,0.196,0.127,0.141,0.161,LOW,0
14-02-2026,PUB_GMC_NAG,Government Medical College,6.96,1.98,112,0.66,25.31,7.39,0.225,0.315,0.165,0.245,LOW,0
15-02-2026,PUB_GMC_NAG,Government Medical College,7.11,1.64,34,0.54,25.54,6.8,0.138,0.113,0.137,0.129,LOW,0
16-02-2026,PUB_GMC_NAG,Government Medical College,7.12,2.59,272,0.39,26.44,6.85,0.399,0.261,0.326,0.336,MEDIUM,0
17-02-2026,PUB_GMC_NAG,Government Medical College,7.43,1.87,95,0.61,26.87,6.46,0.204,0.293,0.156,0.226,LOW,0
18-02-2026,PUB_GMC_NAG,Government Medical College,7.36,2.61,245,0.63,27.76,6,0.378,0.323,0.217,0.327,MEDIUM,0
19-02-2026,PUB_GMC_NAG,Government Medical College,7.28,1.31,169,0.59,25.56,7.44,0.228,0.193,0.109,0.192,LOW,0
24-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.43,3.56,229,0.59,26.68,8.77,0.428,0.383,0.297,0.386,MEDIUM,0
25-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.32,4.68,122,0.41,25.46,8.89,0.414,0.201,0.48,0.353,MEDIUM,0
26-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.13,6.01,5,0.4,25.53,8.15,0.405,0.073,0.601,0.328,MEDIUM,0
27-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,6.87,3.91,145,0.48,26.74,7.36,0.382,0.427,0.346,0.39,MEDIUM,0
28-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.25,3.75,330,0.41,29.59,8.9,0.525,0.27,0.403,0.411,MEDIUM,0
29-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.37,3.86,250,0.46,25.21,7.4,0.466,0.337,0.362,0.4,MEDIUM,0
30-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.38,3.19,325,0.51,26.41,9.46,0.483,0.397,0.266,0.41,MEDIUM,0
31-08-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.16,2.38,413,0.29,25.79,8.04,0.503,0.315,0.408,0.418,MEDIUM,0
01-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.42,1.23,378,0.55,28.37,6.87,0.397,0.472,0.102,0.364,MEDIUM,0
02-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.28,4.67,342,0.47,26.24,8.16,0.596,0.308,0.419,0.46,MEDIUM,0
03-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.42,2.09,160,0.4,27.09,8.2,0.273,0.327,0.274,0.292,LOW,0
04-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.23,3.36,230,0.4,26.97,7.27,0.416,0.183,0.38,0.327,MEDIUM,0
05-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.12,4.33,176,0.32,26.92,9.39,0.435,0.197,0.541,0.373,MEDIUM,0
06-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.26,3.04,296,0.38,27.31,9.2,0.449,0.257,0.373,0.367,MEDIUM,0
07-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.37,2.55,482,0.42,27.5,9.86,0.572,0.491,0.292,0.488,MEDIUM,0
08-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.35,4.85,341,0.3,27.18,8.23,0.607,0.377,0.604,0.526,MEDIUM,0
09-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.28,4.95,291,0.42,25.88,8.5,0.573,0.274,0.493,0.452,MEDIUM,0
10-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.27,5.56,134,0.45,26.22,8.16,0.482,0.159,0.513,0.375,MEDIUM,0
11-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.31,3.36,264,0.54,27.2,8.52,0.444,0.286,0.28,0.356,MEDIUM,0
12-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.32,2.53,177,0.37,27.52,7.54,0.316,0.238,0.341,0.294,LOW,0
13-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.3,3.08,177,0.31,29.5,8.55,0.353,0.218,0.447,0.324,MEDIUM,0
14-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.42,5.22,75,0.4,25.31,7.51,0.41,0.27,0.535,0.386,MEDIUM,0
15-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.1,2.72,258,0.48,29.13,9.22,0.396,0.272,0.247,0.323,MEDIUM,0
16-09-2025,PUB_RML_DEL,Dr. Ram Manohar Lohia Hospital,7.26,1.87,139,0.38,26.05,7.93,0.24,0.153,0.276,0.217,LOW,0
