date,hospital_id,hospital_name,hospital_type,city,state,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,hospital_outbreak_flag,tenant_profile,hospital_name_water,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag,lat,lng,rolling_cases_24h,rolling_cases_72h,delta_cases,case_growth_rate,water_contamination_index,humidity_index,rainfall_index,environmental_risk_index,future_cases_48h,predicted_cases_48h,raw_risk_score,riskScore,riskLevel,anomaly_val,is_anomaly,anomaly_score
2025-11-10,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,92,8,12,10,44,0.5762711864406779,49.1,0.42,0,meridian,Meridian Health — Coimbatore - West,7.05,2.56,28,0.3,27.71,5.99,0.353,0.508,0.061,0.041,LOW,0,11.041,76.995,0.39047619047619053,0.4484848484848485,0.4385382059800665,0.07274647887323944,0.00834598604018966,0.0,0.07623585467540203,0.07623585467540206,92.0,97.39205547932356,39.969560319689144,29.07128224958089,Low,1,False,0.13988709563618074
2025-11-11,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,105,16,13,9,55,0.9152542372881355,21.3,1.47,0,meridian,Meridian Health — Coimbatore - West,6.94,1.07,44,0.25,22.89,6.75,0.509,0.572,0.578,0.022,LOW,0,11.041,76.995,0.4523809523809524,0.44393939393939397,0.4950166112956811,0.08975505205143906,0.012327645444408328,0.0,0.031864204883859444,0.03186420488385944,105.0,99.39872176148744,40.44796011676583,29.572779297650484,Low,1,False,0.1382179528173157
2025-11-12,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,92,12,8,12,51,0.7966101694915254,20.5,1.43,0,meridian,Meridian Health — Coimbatore - West,7.15,4.02,112,0.12,27.12,5.14,0.377,0.275,0.419,0.075,LOW,0,11.041,76.995,0.39047619047619053,0.4378787878787878,0.40863787375415284,0.06511066398390342,0.03180252724961013,0.0,0.11971411554496723,0.11971411554496725,101.0,96.01084850769121,40.55555637601446,29.68557032876347,Low,1,False,0.15090376250020598
2025-11-13,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,105,14,10,14,33,0.559322033898305,37.1,0.55,0,meridian,Meridian Health — Coimbatore - West,6.93,1.67,220,0.22,19.97,5.49,0.453,0.389,0.157,0.055,LOW,0,11.041,76.995,0.4523809523809524,0.4575757575757576,0.4950166112956811,0.08975505205143906,0.06077276835739747,0.0,0.04973198332340679,0.04973198332340678,111.0,98.39708081646566,41.679335210542256,30.863605460974128,Low-Mod,1,False,0.1394862541552067
2025-11-14,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,101,7,13,13,50,0.35593220338983056,47.6,1.09,0,meridian,Meridian Health — Coimbatore - West,7.06,1.38,50,0.16,27.18,7.29,0.304,0.531,0.419,0.027,LOW,0,11.041,76.995,0.4333333333333334,0.4515151515151515,0.4385382059800665,0.0730784708249497,0.014058563173696633,0.0,0.0410958904109589,0.041095890410958846,112.0,98.4478841766957,40.21186946999877,29.32529014076954,Low,1,False,0.14902429000612682
2025-11-15,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,111,16,16,17,50,0.7118644067796608,51.4,0.96,0,meridian,Meridian Health — Coimbatore - West,7.28,2.94,167,0.2,27.96,6.45,0.529,0.473,0.565,0.066,LOW,0,11.041,76.995,0.48095238095238096,0.4803030303030303,0.4850498338870432,0.08582345558499511,0.04661133764828354,0.0,0.08755211435378202,0.08755211435378207,115.0,104.53482992010471,44.08779324102821,33.38834439286506,Low-Mod,1,False,0.1514547094810989
2025-11-16,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,112,7,17,20,63,0.6440677966101694,39.8,1.17,0,meridian,Meridian Health — Coimbatore - West,7.09,1.67,23,0.24,25.23,4.56,0.217,0.311,0.435,0.028,LOW,0,11.041,76.995,0.4857142857142858,0.4909090909090909,0.4551495016611296,0.0774571754853445,0.006735766219124309,0.0,0.04973198332340679,0.04973198332340678,106.0,103.612096759592,42.144231523644606,31.350947073792362,Low-Mod,1,False,0.14043934044557377
2025-11-17,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,115,16,13,16,59,0.4576271186440678,9.7,1.56,1,meridian,Meridian Health — Coimbatore - West,7.27,3.38,227,0.15,23.88,6.52,0.294,0.26,0.322,0.081,LOW,0,11.041,76.995,0.5,0.5121212121212121,0.46179401993355484,0.07910965794768612,0.06318946965613441,0.0,0.10065515187611673,0.10065515187611673,94.0,112.81080674721831,48.02655830733252,37.51727393226167,Low-Mod,1,False,0.15134528989293056
2025-11-18,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,106,12,8,14,58,0.9322033898305083,38.4,1.02,0,meridian,Meridian Health — Coimbatore - West,7.1,2.24,209,0.05,25.08,5.67,0.39,0.371,0.392,0.062,LOW,0,11.041,76.995,0.45714285714285724,0.5045454545454545,0.4219269102990033,0.06934476423759951,0.05791579400707454,0.0,0.06670637284097679,0.0667063728409768,95.0,106.68004354876015,45.07655496812607,34.42484376099562,Low-Mod,1,False,0.14657950143660936
2025-11-19,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,94,14,8,9,43,0.864406779661017,37.0,1.37,0,meridian,Meridian Health — Coimbatore - West,7.24,2.78,76,0.2,26.16,6.36,0.106,0.244,0.459,0.051,LOW,0,11.041,76.995,0.4,0.47727272727272724,0.4119601328903655,0.06609619984055275,0.021599439303353618,0.0,0.08278737343656939,0.08278737343656939,112.0,102.34746434797286,42.41484265265545,31.634623369649916,Low-Mod,1,False,0.15333035118121197
2025-11-20,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,95,10,8,15,36,0.8983050847457624,33.3,0.98,0,meridian,Meridian Health — Coimbatore - West,6.86,1.8,109,0.21,28.87,6.95,0.318,0.425,0.538,0.042,LOW,0,11.041,76.995,0.4047619047619048,0.4469696969696969,0.4551495016611296,0.07760863050644291,0.03036923958946252,0.0,0.05360333531864205,0.05360333531864203,118.0,96.3204457821,39.97528885371029,29.077287358527265,Low,1,False,0.16524123621612508
2025-11-21,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,112,15,8,12,55,0.7118644067796608,37.6,0.57,0,meridian,Meridian Health — Coimbatore - West,6.89,1.5,165,0.1,32.76,7.81,0.282,0.462,0.362,0.045,LOW,0,11.041,76.995,0.4857142857142858,0.456060606060606,0.5083056478405316,0.0932542624166049,0.045644382815361,0.0,0.04466944609886837,0.04466944609886836,119.0,99.13977709446954,41.471936783237325,30.646193790435667,Low-Mod,1,False,0.14914374629242422
2025-11-22,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,118,8,16,11,52,0.6271186440677966,37.2,1.46,1,meridian,Meridian Health — Coimbatore - West,7.26,3.45,81,0.14,26.1,6.07,0.677,0.462,0.508,0.062,LOW,0,11.041,76.995,0.5142857142857142,0.4924242424242424,0.47176079734219273,0.08159959758551308,0.023157539573140873,0.0,0.10273972602739727,0.10273972602739723,103.0,105.83451624917863,44.05592994713965,33.354942731901716,Low-Mod,1,False,0.15060676428789682
2025-11-23,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,119,14,17,19,70,0.8135593220338982,37.9,1.14,1,meridian,Meridian Health — Coimbatore - West,7.19,1.1,263,0.23,30.92,5.6,0.546,0.388,0.322,0.053,LOW,0,11.041,76.995,0.5190476190476191,0.5287878787878787,0.4551495016611296,0.07740749582239198,0.07242834590374615,0.0,0.03275759380583681,0.03275759380583676,119.0,116.12004747218967,48.94844530404662,38.48366984281797,Low-Mod,1,False,0.14127811958722913
2025-11-24,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,103,8,16,20,59,0.6610169491525425,52.4,0.83,0,meridian,Meridian Health — Coimbatore - West,7.19,2.86,115,0.12,24.29,5.3,0.213,0.256,0.561,0.058,LOW,0,11.041,76.995,0.4428571428571429,0.5151515151515151,0.39867109634551495,0.0641211977748846,0.03231275022527989,0.0,0.0851697438951757,0.08516974389517573,111.0,113.12161670985043,47.06972662965033,36.514246203593586,Low-Mod,1,False,0.1434359920272193
2025-11-25,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,119,6,14,21,64,0.694915254237288,44.3,0.42,1,meridian,Meridian Health — Coimbatore - West,7.1,2.86,188,0.35,32.7,5.22,0.496,0.531,0.49,0.068,LOW,0,11.041,76.995,0.5190476190476191,0.5166666666666667,0.5049833887043189,0.09105975659783946,0.05232528634892942,0.0,0.0851697438951757,0.08516974389517573,109.0,114.16148530127431,48.08605014992937,37.579638054547786,Low-Mod,1,False,0.13632894518932848
2025-11-26,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,111,10,17,13,50,0.8135593220338982,31.8,0.23,0,meridian,Meridian Health — Coimbatore - West,6.96,3.92,156,0.2,28.3,7.92,0.431,0.281,0.331,0.079,LOW,0,11.041,76.995,0.48095238095238096,0.5045454545454545,0.42524916943521596,0.07037045804237188,0.043829799490599966,0.0,0.11673615247170935,0.11673615247170932,109.0,111.14353538686824,46.93966966418239,36.37791005825737,Low-Mod,1,False,0.16079379339863242
2025-11-27,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,109,16,8,16,42,0.8813559322033898,42.8,0.71,0,meridian,Meridian Health — Coimbatore - West,6.94,4.62,30,0.27,28.58,7.54,0.424,0.448,0.229,0.072,LOW,0,11.041,76.995,0.4714285714285715,0.5136363636363636,0.4451827242524917,0.07494480395888847,0.00946107012411311,0.0,0.1375818939845146,0.1375818939845146,100.0,112.41367617024154,46.62512151166516,36.04817544940708,Low-Mod,1,False,0.1428605495865397
2025-11-28,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,109,8,11,17,50,0.7627118644067795,20.0,1.04,0,meridian,Meridian Health — Coimbatore - West,7.07,3.32,142,0.17,27.66,5.81,0.323,0.51,0.419,0.069,LOW,0,11.041,76.995,0.4714285714285715,0.4984848484848485,0.45182724252491696,0.07661971830985916,0.03982893814643674,0.0,0.098868374032162,0.09886837403216198,107.0,105.42746369802366,44.35453736392419,33.66796698267314,Low-Mod,1,False,0.16370990931868312
2025-11-29,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,100,12,14,17,36,0.8135593220338982,48.4,0.8,0,meridian,Meridian Health — Coimbatore - West,7.17,1.3,87,0.13,28.4,4.54,0.412,0.5,0.465,0.031,LOW,0,11.041,76.995,0.4285714285714286,0.4818181818181818,0.4219269102990033,0.06894430805013568,0.02420130216584167,0.0,0.038713519952352594,0.038713519952352615,98.0,104.43403838754497,42.88678961951677,32.129356043393955,Low-Mod,1,False,0.1555355401890568
2025-11-30,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,107,9,9,18,35,0.4067796610169493,38.8,0.89,0,meridian,Meridian Health — Coimbatore - West,7.09,3.57,143,0.2,24.51,6.14,0.358,0.37,0.422,0.072,LOW,0,11.041,76.995,0.461904761904762,0.47878787878787876,0.4750830564784053,0.08312676056338028,0.04017457306543883,0.0,0.10631328171530673,0.10631328171530674,111.0,105.13605547365043,44.32279219857641,33.6346891535234,Low-Mod,1,False,0.15259698041875047
2025-12-01,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,98,12,10,16,37,0.7627118644067795,27.5,0.77,0,meridian,Meridian Health — Coimbatore - West,6.89,2.49,40,0.21,26.85,6.83,0.062,0.4,0.559,0.042,LOW,0,11.041,76.995,0.4190476190476191,0.4621212121212121,0.4219269102990033,0.0688008424378044,0.011626774636431837,0.0,0.07415128052412151,0.07415128052412157,104.0,100.28817143218015,41.20558461720623,30.36698208125903,Low-Mod,1,False,0.14535686400303527
2025-12-02,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,111,16,14,14,49,0.694915254237288,31.7,0.9,0,meridian,Meridian Health — Coimbatore - West,7.3,1.97,146,0.11,32.85,4.55,0.483,0.378,0.489,0.049,LOW,0,11.041,76.995,0.48095238095238096,0.47878787878787876,0.4950166112956811,0.08895084794481173,0.040587414774246905,0.0,0.05866587254318047,0.05866587254318045,102.0,103.02365307172985,43.01374239735115,32.262438130211756,Low-Mod,1,False,0.15614142094417865
2025-12-03,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,104,9,10,12,40,0.5084745762711863,31.0,1.82,0,meridian,Meridian Health — Coimbatore - West,7.0,2.68,181,0.15,25.99,5.53,0.201,0.347,0.535,0.065,LOW,0,11.041,76.995,0.44761904761904764,0.4742424242424242,0.4285714285714286,0.07075751808146175,0.05034200026608402,0.0,0.0798094103633115,0.07980941036331146,111.0,101.93755154565855,43.08337472987906,32.33543232758879,Low-Mod,1,False,0.15348328616000356
2025-12-04,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,102,10,14,17,57,0.5932203389830509,25.6,1.21,0,meridian,Meridian Health — Coimbatore - West,7.12,3.31,179,0.14,31.14,5.49,0.214,0.438,0.455,0.074,LOW,0,11.041,76.995,0.43809523809523815,0.4803030303030303,0.4451827242524917,0.07483206933911159,0.04998264967569295,0.0,0.09857057772483623,0.09857057772483624,103.0,104.51630001394332,44.29170527309648,33.60210134421201,Low-Mod,1,False,0.15470911372034907
2025-12-05,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,111,6,18,13,63,0.694915254237288,44.0,0.73,0,meridian,Meridian Health — Coimbatore - West,6.91,2.84,247,0.16,27.87,6.24,0.358,0.622,0.522,0.076,LOW,0,11.041,76.995,0.48095238095238096,0.4803030303030303,0.4817275747508306,0.08482187241093621,0.06850292075222228,0.0,0.08457415128052412,0.08457415128052415,108.0,104.85039717878894,44.840988006887486,34.17790357329956,Low-Mod,1,False,0.13978916207462572
2025-12-06,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,103,13,12,14,54,0.8135593220338982,19.4,0.82,0,meridian,Meridian Health — Coimbatore - West,7.04,3.09,171,0.15,26.6,4.5,0.4,0.409,0.677,0.069,LOW,0,11.041,76.995,0.4428571428571429,0.47878787878787876,0.42524916943521596,0.0699200609059764,0.04771682076223472,0.0,0.09201905896366885,0.09201905896366891,98.0,102.67914566358537,43.42335347793788,32.69182532691643,Low-Mod,1,False,0.15881398701233534
2025-12-07,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,108,14,17,17,39,0.5254237288135591,35.9,1.07,0,meridian,Meridian Health — Coimbatore - West,7.28,3.51,162,0.15,18.63,6.61,0.253,0.664,0.423,0.074,LOW,0,11.041,76.995,0.46666666666666673,0.48787878787878786,0.4684385382059801,0.081132230274853,0.04539612916322059,0.0,0.104526503871352,0.10452650387135198,94.0,105.31858798680882,44.534584108333675,33.85670642484608,Low-Mod,1,False,0.15531880240401236
2025-12-08,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,98,9,6,16,48,0.4576271186440678,38.4,1.55,0,meridian,Meridian Health — Coimbatore - West,7.29,2.54,132,0.17,24.27,4.79,0.358,0.399,0.374,0.056,LOW,0,11.041,76.995,0.4190476190476191,0.46818181818181814,0.4186046511627907,0.06801251956181534,0.036902013872030036,0.0,0.07564026206075045,0.07564026206075047,103.0,99.22395544929796,41.55304521648759,30.731218157287643,Low-Mod,1,False,0.15488737654547746
2025-12-09,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,94,14,13,9,49,0.6779661016949153,51.1,0.78,0,meridian,Meridian Health — Coimbatore - West,7.18,2.44,161,0.22,20.61,4.28,0.642,0.643,0.226,0.058,LOW,0,11.041,76.995,0.4,0.45454545454545453,0.4385382059800665,0.07282552457602759,0.04481458469632817,0.0,0.07266229898749256,0.07266229898749255,102.0,98.68156683705831,41.5436872655881,30.721408402390686,Low-Mod,1,False,0.16310928246490652
2025-12-10,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,103,8,9,11,45,0.7966101694915254,36.6,0.82,0,meridian,Meridian Health — Coimbatore - West,7.15,3.18,186,0.24,29.12,7.33,0.253,0.453,0.636,0.073,LOW,0,11.041,76.995,0.4428571428571429,0.4469696969696969,0.4817275747508306,0.08551992807911298,0.05187129762595444,0.0,0.09469922572960096,0.09469922572960099,109.0,96.27146224171909,41.01171608276228,30.163753529885632,Low-Mod,1,False,0.14797688527627734
2025-12-11,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,102,6,9,16,61,0.6440677966101694,31.7,1.51,0,meridian,Meridian Health — Coimbatore - West,7.05,1.69,185,0.18,26.97,5.09,0.525,0.862,0.536,0.051,LOW,0,11.041,76.995,0.43809523809523815,0.453030303030303,0.4485049833887043,0.07571721591686038,0.05117454151939464,0.0,0.050327575938058366,0.050327575938058366,95.0,97.60539842187406,41.08067137371205,30.236037997963173,Low-Mod,1,False,0.1564447354479898
2025-12-12,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,109,11,13,13,45,0.6101694915254238,35.6,1.35,0,meridian,Meridian Health — Coimbatore - West,7.14,2.95,118,0.15,33.46,5.26,0.657,0.763,0.101,0.06,LOW,0,11.041,76.995,0.4714285714285715,0.47575757575757577,0.4750830564784053,0.08299917149958574,0.033153520881423905,0.0,0.08784991066110781,0.08784991066110781,102.0,102.43084309769023,42.8454419721299,32.08601212218862,Low-Mod,1,False,0.15549389708259187
2025-12-13,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,95,7,11,11,34,0.7796610169491524,22.1,0.83,0,meridian,Meridian Health — Coimbatore - West,7.24,2.46,242,0.21,23.42,5.21,0.346,0.423,0.395,0.07,LOW,0,11.041,76.995,0.4047619047619048,0.4636363636363636,0.4053156146179402,0.06468019123917819,0.06704768801785232,0.0,0.07325789160214413,0.07325789160214413,108.0,98.7896823183841,42.25988248391065,31.47218168871955,Low-Mod,1,False,0.13248110238374872
2025-12-14,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,102,5,13,18,44,0.2881355932203389,47.5,0.92,0,meridian,Meridian Health — Coimbatore - West,7.14,1.49,37,0.2,24.6,6.37,0.527,0.386,0.641,0.027,LOW,0,11.041,76.995,0.43809523809523815,0.4636363636363636,0.4750830564784053,0.08346923647146035,0.010533635626730747,0.0,0.04437164979154259,0.04437164979154262,107.0,101.5688496392486,41.38726542241679,30.557434477060106,Low-Mod,1,False,0.14151602842523087
2025-12-15,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,108,16,7,9,35,0.8983050847457624,33.8,1.15,0,meridian,Meridian Health — Coimbatore - West,7.26,3.47,138,0.15,28.03,6.54,0.272,0.218,0.536,0.07,LOW,0,11.041,76.995,0.46666666666666673,0.4621212121212121,0.47176079734219273,0.08208782104391052,0.038798891225124914,0.0,0.10333531864204885,0.10333531864204881,108.0,101.72037248042844,42.88546891534562,32.127971575325084,Low-Mod,1,False,0.15597718322451848
2025-12-16,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,107,12,13,11,51,0.38983050847457623,33.8,0.45,0,meridian,Meridian Health — Coimbatore - West,6.98,2.75,136,0.22,30.96,5.95,0.232,0.615,0.57,0.059,LOW,0,11.041,76.995,0.461904761904762,0.4803030303030303,0.4485049833887043,0.07575899843505478,0.038019841090231286,0.0,0.08189398451459202,0.08189398451459207,87.0,103.31898848633973,43.28713047238875,32.54902544368173,Low-Mod,1,False,0.16014003052106907
2025-12-17,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,108,11,7,14,36,0.9322033898305083,40.7,1.3,0,meridian,Meridian Health — Coimbatore - West,6.99,1.6,197,0.2,34.0,6.63,0.39,0.378,0.487,0.051,LOW,0,11.041,76.995,0.46666666666666673,0.4893939393939394,0.4551495016611296,0.07748848229564302,0.05443612817569226,0.0,0.04764740917212627,0.04764740917212629,107.0,105.51517277960535,44.31562704883417,33.62717806872222,Low-Mod,1,False,0.15487892640417167
2025-12-18,MER_COIMBATORE_WEST,Meridian Health — Coimbatore - West,private,Coimbatore - West,Coimbatore,87,8,11,13,32,0.47457627118644063,48.0,0.15,0,meridian,Meridian Health — Coimbatore - West,7.37,2.4,222,0.22,23.78,5.62,0.22,0.195,0.681,0.066,LOW,0,11.041,76.995,0.3666666666666667,0.4575757575757576,0.38205980066445183,0.058544600938967135,0.06156279102940228,0.0,0.0714711137581894,0.07147111375818938,108.0,97.76055874892063,41.66581836803222,30.849436022233917,Low-Mod,1,False,0.11867471575679134
