date,hospital_id,hospital_name,hospital_type,city,state,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,conductivity_uS_cm,contamination_event_flag,water_risk_score
2026-01-18,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.15,3.66,143,220,0.45,22.29,7.15,244,0,0.182
2026-01-19,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.24,3.44,125,152,0.28,25.33,7.18,414,0,0.183
2026-01-20,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.49,2.54,332,224,0.29,23.24,5.55,404,0,0.288
2026-01-21,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.47,2.06,86,226,0.29,21.78,6.78,269,0,0.171
2026-01-22,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.24,2.93,235,212,0.38,25.01,7.24,249,0,0.202
2026-01-23,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.29,3.16,5,267,0.48,23.12,7.02,337,0,0.117
2026-01-24,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.22,3.11,121,172,0.4,22.63,7.47,245,0,0.156
2026-01-25,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.26,3.74,151,185,0.28,23.29,7.14,317,0,0.207
2026-01-26,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.18,1.96,132,217,0.54,24.11,8.0,210,0,0.116
2026-01-27,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.09,1.99,214,284,0.3,23.47,6.21,165,0,0.187
2026-01-28,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.37,2.93,108,174,0.49,23.41,7.23,190,0,0.166
2026-01-29,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.26,2.98,136,228,0.4,22.59,7.03,300,0,0.166
2026-01-30,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.31,2.83,7,177,0.19,25.13,7.4,351,0,0.141
2026-01-31,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.32,1.28,14,229,0.37,23.77,7.13,293,0,0.081
2026-02-01,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.3,2.33,195,208,0.26,23.06,6.7,361,0,0.192
2026-02-02,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.28,2.64,5,250,0.31,23.93,7.8,327,0,0.116
2026-02-03,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.09,1.54,101,180,0.41,24.12,7.01,242,0,0.118
2026-02-04,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.49,4.76,82,235,0.37,23.73,6.41,216,0,0.247
2026-02-05,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.15,3.06,60,133,0.4,24.01,7.72,318,0,0.136
2026-02-06,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.11,1.21,42,201,0.44,24.05,7.59,199,0,0.077
2026-02-07,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.4,3.28,74,269,0.37,24.57,6.39,381,0,0.181
2026-02-08,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.14,3.36,181,189,0.52,24.37,7.3,185,0,0.185
2026-02-09,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.54,1.92,199,188,0.31,25.09,7.52,203,0,0.224
2026-02-10,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.41,3.51,22,279,0.25,23.25,7.2,232,0,0.181
2026-02-11,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.31,2.94,90,252,0.34,24.37,7.6,347,0,0.162
2026-02-12,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.38,1.97,154,192,0.26,23.97,6.37,347,0,0.181
2026-02-13,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.38,1.44,32,172,0.33,24.66,6.76,250,0,0.109
2026-02-14,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.44,1.16,218,204,0.36,23.38,7.83,206,0,0.184
2026-02-15,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.28,3.14,37,191,0.35,22.91,6.42,267,0,0.14
2026-02-16,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.36,2.54,204,188,0.26,26.57,6.51,200,0,0.214
2026-02-17,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.07,3.53,76,214,0.35,25.38,6.8,456,0,0.177
2026-02-18,PUB_LHMC_DEL,Lady Hardinge Medical College,public,New Delhi,Delhi,7.3,3.52,179,222,0.32,24.5,7.21,252,0,0.215
2025-08-23,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.12,3.86,877,297,0.52,26.73,7.75,597,0,0.483
2025-08-24,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.22,3.91,680,386,0.64,27.56,6.49,565,0,0.393
2025-08-25,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.18,3.23,621,345,0.67,27.56,7.31,647,0,0.349
2025-08-26,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.23,19.83493592091463,3045,349,0.267927764535935,24.03,4.797451852105773,599,1,1.0
2025-08-27,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.31,4.85,643,308,0.66,27.15,7.64,604,0,0.425
2025-08-28,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.35,3.98,573,305,0.61,24.19,7.76,533,0,0.379
2025-08-29,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.13,6.41,581,336,0.66,23.26,7.77,611,0,0.439
2025-08-30,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.41,3.66,655,332,0.64,22.85,7.1,467,0,0.414
2025-08-31,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.27,2.13,392,359,0.58,23.46,7.79,590,0,0.235
2025-09-01,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.33,4.19,1004,310,0.76,24.66,6.04,601,0,0.553
2025-09-02,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.26,3.26,518,330,0.65,21.53,7.66,532,0,0.317
2025-09-03,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.07,5.36,639,373,0.66,24.74,6.94,601,0,0.442
2025-09-04,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.18,3.47,724,326,0.63,26.16,6.96,568,0,0.398
2025-09-05,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.15,4.82,689,362,0.58,24.15,7.51,584,0,0.43
2025-09-06,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.12,5.74,413,358,0.52,27.19,6.1,647,0,0.353
2025-09-07,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.22,3.98,667,353,0.55,23.68,7.42,447,0,0.39
2025-09-08,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.15,7.56,511,371,0.58,25.4,7.42,646,0,0.441
2025-09-09,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.2,6.46,563,339,0.64,23.28,6.86,578,0,0.419
2025-09-10,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.17,6.93,529,372,0.69,24.72,6.51,513,0,0.426
2025-09-11,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.16,2.49,507,279,0.73,25.55,7.5,608,0,0.286
2025-09-12,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.24,5.9,560,334,0.68,23.02,8.89,569,0,0.409
2025-09-13,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.24,5.69,766,332,0.63,22.79,6.7,603,0,0.485
2025-09-14,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.28,5.65,626,282,0.71,26.61,7.57,555,0,0.436
2025-09-15,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.35,7.97,658,285,0.58,25.55,6.07,579,0,0.532
2025-09-16,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.27,5.98,819,361,0.45,25.94,7.46,585,0,0.526
2025-09-17,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.02,3.55,485,260,0.62,23.7,8.61,555,0,0.337
2025-09-18,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.38,2.72,571,334,0.55,24.19,6.9,550,0,0.346
2025-09-19,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.45,4.77,707,350,0.67,24.63,6.84,578,0,0.476
2025-09-20,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.36,19.501466161302936,1292,358,0.165101833488698,24.79,5.323157521474931,554,1,1.0
2025-09-21,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.39,4.47,660,280,0.6,24.43,6.53,568,0,0.436
2025-09-22,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.17,4.45,658,297,0.59,24.84,7.74,585,0,0.403
2025-09-23,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.15,4.79,873,363,0.67,25.68,7.9,642,0,0.503
2025-09-24,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.29,5.49,496,278,0.64,24.83,6.71,625,0,0.381
2025-09-25,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.0,3.81,577,273,0.74,22.97,6.68,630,0,0.385
2025-09-26,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.3,3.21,734,341,0.81,25.27,6.95,507,0,0.41
2025-09-27,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.14,3.5,827,331,0.67,26.71,5.62,656,0,0.448
2025-09-28,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.23,4.83,530,304,0.66,27.84,7.63,655,0,0.363
2025-09-29,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.2,3.74,537,314,0.46,23.8,6.7,554,0,0.331
2025-09-30,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.24,4.75,640,310,0.47,23.99,6.45,599,0,0.409
2025-10-01,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.33,3.57,496,326,0.58,23.77,6.13,636,0,0.331
2025-10-02,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.2,2.04,354,300,0.63,26.13,6.82,409,0,0.203
2025-10-03,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.2,2.8,408,309,0.64,24.83,7.02,596,0,0.247
2025-10-04,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.17,2.57,552,350,0.69,26.34,7.35,632,0,0.304
2025-10-05,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.04,3.06,411,389,0.7,23.92,7.26,578,0,0.288
2025-10-06,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.28,2.2,460,323,0.65,23.8,6.68,649,0,0.266
2025-10-07,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.1,2.23,423,304,0.55,24.88,6.13,496,0,0.256
2025-10-08,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.47,3.23,361,345,0.67,26.03,6.96,635,0,0.295
2025-10-09,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,6.98,2.17,443,342,0.55,25.08,6.66,547,0,0.286
2025-10-10,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.35,3.55,338,294,0.59,24.71,6.64,640,0,0.272
2025-10-11,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.27,3.2,314,372,0.4,25.83,7.59,536,0,0.246
2025-10-12,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.38,2.87,434,343,0.88,26.49,7.45,503,0,0.296
2025-10-13,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.24,2.34,502,336,0.53,24.85,6.52,577,0,0.279
2025-10-14,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.12,2.93,495,329,0.59,25.01,7.45,489,0,0.302
2025-10-15,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.26,3.83,480,333,0.67,25.33,7.48,425,0,0.319
2025-10-16,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.04,3.62,292,345,0.6,23.45,7.24,581,0,0.257
2025-10-17,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.48,2.48,558,343,0.57,25.78,7.37,569,0,0.354
2025-10-18,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.26,2.49,354,357,0.61,24.64,7.2,585,0,0.228
2025-10-19,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.05,3.81,439,324,0.66,25.05,7.49,604,0,0.32
2025-10-20,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.31,3.86,507,325,0.53,26.91,6.89,534,0,0.341
2025-10-21,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.02,3.15,441,278,0.66,24.09,8.65,527,0,0.307
2025-10-22,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.17,2.3,543,318,0.57,25.66,6.2,610,0,0.292
2025-10-23,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.44,3.31,485,361,0.76,26.31,7.3,630,0,0.341
2025-10-24,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.12,18.61156713898278,2014,318,0.21136270045983918,25.26,5.472662728294042,645,1,1.0
2025-10-25,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.27,3.7,330,367,0.79,25.73,7.51,579,0,0.257
2025-10-26,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.16,3.45,292,316,0.48,23.83,7.42,602,0,0.23
2025-10-27,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.23,3.03,258,318,0.57,23.88,7.39,507,0,0.2
2025-10-28,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.15,1.45,401,293,0.63,23.5,7.09,557,0,0.214
2025-10-29,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.43,3.26,262,286,0.63,23.53,5.25,661,0,0.249
2025-10-30,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.31,3.28,373,346,0.57,25.01,6.48,673,0,0.27
2025-10-31,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.04,3.78,431,314,0.64,25.69,7.85,589,0,0.318
2025-11-01,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.12,2.95,591,378,0.7,25.78,7.45,648,0,0.341
2025-11-02,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.17,1.96,434,302,0.54,23.8,8.52,576,0,0.238
2025-11-03,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.27,2.06,262,302,0.74,25.18,7.39,618,0,0.181
2025-11-04,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.15,3.88,371,380,0.66,22.42,6.58,442,0,0.275
2025-11-05,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.36,2.9,227,344,0.58,22.81,8.04,574,0,0.21
2025-11-06,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.19,2.63,292,285,0.73,24.13,7.04,424,0,0.198
2025-11-07,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.07,3.34,462,392,0.73,24.44,7.32,545,0,0.311
2025-11-08,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.47,3.72,443,338,0.74,25.49,7.97,413,0,0.343
2025-11-09,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.28,2.55,586,385,0.63,26.74,8.1,572,0,0.327
2025-11-10,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.52,2.89,409,361,0.6,24.85,7.88,568,0,0.314
2025-11-11,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.02,3.17,365,361,0.68,26.65,7.58,643,0,0.277
2025-11-12,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.14,3.48,605,307,0.77,24.03,6.52,587,0,0.358
2025-11-13,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.31,3.55,341,346,0.57,22.81,6.47,514,0,0.265
2025-11-14,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.29,3.72,295,343,0.53,25.56,6.66,493,0,0.248
2025-11-15,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.32,2.5,399,253,0.7,25.81,7.03,460,0,0.259
2025-11-16,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.37,2.45,387,412,0.57,25.71,7.37,594,0,0.262
2025-11-17,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.26,3.18,452,329,0.74,23.03,7.64,624,0,0.288
2025-11-18,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.31,3.69,420,265,0.62,23.45,6.59,480,0,0.301
2025-11-19,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.17,2.49,214,355,0.8,25.53,6.91,563,0,0.166
2025-11-20,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.17,2.98,425,301,0.76,22.81,7.46,560,0,0.265
2025-11-21,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.45,3.15,396,322,0.63,23.26,6.57,442,0,0.303
2025-11-22,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.11,2.98,455,261,0.61,25.47,6.93,522,0,0.289
2025-11-23,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.18,2.53,371,337,0.81,23.77,6.84,563,0,0.228
2025-11-24,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.14,3.68,215,312,0.69,24.36,6.54,598,0,0.208
2025-11-25,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.33,3.06,356,347,0.59,25.71,7.92,384,0,0.26
2025-11-26,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.24,1.7,648,314,0.68,24.7,6.55,502,0,0.318
2025-11-27,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.42,3.58,603,333,0.65,24.39,6.86,494,0,0.393
2025-11-28,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.24,2.36,468,337,0.65,26.92,7.01,620,0,0.266
2025-11-29,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.47,3.83,532,320,0.64,23.03,7.33,586,0,0.382
2025-11-30,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.23,3.63,319,388,0.7,24.65,6.94,600,0,0.243
2025-12-01,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.41,2.98,441,331,0.77,24.26,7.01,669,0,0.308
2025-12-02,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.24,3.71,346,324,0.74,23.86,6.94,585,0,0.258
2025-12-03,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.11,2.62,438,332,0.73,26.75,6.52,575,0,0.272
2025-12-04,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.31,3.97,493,341,0.68,25.62,6.48,580,0,0.338
2025-12-05,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.4,2.77,440,322,0.44,24.77,7.21,531,0,0.305
2025-12-06,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.09,2.3,497,400,0.73,22.99,7.54,520,0,0.29
2025-12-07,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.16,2.59,491,364,0.62,24.64,7.31,606,0,0.282
2025-12-08,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.37,2.01,430,293,0.62,24.45,7.0,511,0,0.266
2025-12-09,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.05,1.45,416,316,0.57,26.46,6.52,666,0,0.24
2025-12-10,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.42,1.55,436,317,0.39,22.86,7.5,708,0,0.276
2025-12-11,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.33,3.14,426,390,0.8,23.98,5.83,420,0,0.291
2025-12-12,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.38,2.88,444,268,0.56,24.36,7.16,539,0,0.3
2025-12-13,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.1,2.36,537,339,0.67,23.57,5.26,530,0,0.306
2025-12-14,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.12,3.16,724,355,0.84,25.48,6.65,591,0,0.4
2025-12-15,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.44,4.19,376,340,0.51,25.81,7.96,570,0,0.324
2025-12-16,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.14,3.16,465,334,0.64,24.52,7.63,618,0,0.293
2025-12-17,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.11,2.21,405,357,0.64,23.91,7.19,544,0,0.246
2025-12-18,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.33,3.15,400,339,0.73,24.0,7.27,562,0,0.281
2025-12-19,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.28,2.45,438,370,0.55,23.01,6.26,485,0,0.265
2025-12-20,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.3,1.93,401,352,0.66,24.24,7.15,574,0,0.238
2025-12-21,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.2,2.77,629,359,0.82,24.1,6.98,473,0,0.335
2025-12-22,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.13,4.24,381,398,0.52,23.37,6.83,562,0,0.294
2025-12-23,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.34,3.23,390,326,0.6,23.55,6.5,639,0,0.281
2025-12-24,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.01,4.04,397,304,0.68,26.67,7.7,602,0,0.318
2025-12-25,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.36,1.71,381,299,0.72,24.24,7.54,604,0,0.236
2025-12-26,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.12,2.5,544,304,0.63,23.72,6.84,564,0,0.309
2025-12-27,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.13,2.24,454,301,0.56,23.52,6.98,633,0,0.263
2025-12-28,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.41,2.4,621,296,0.71,23.8,6.51,515,0,0.362
2025-12-29,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.22,3.32,488,298,0.54,23.55,6.96,552,0,0.299
2025-12-30,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.11,3.1,632,313,0.59,25.47,6.7,614,0,0.364
2025-12-31,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.14,4.2,459,309,0.58,24.07,7.86,478,0,0.322
2026-01-01,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.14,2.52,426,321,0.5,24.22,6.97,523,0,0.258
2026-01-02,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.31,3.56,421,339,0.45,24.19,7.63,537,0,0.302
2026-01-03,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.14,4.51,592,347,0.71,21.85,6.56,534,0,0.384
2026-01-04,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.2,2.57,198,344,0.67,26.82,6.56,506,0,0.156
2026-01-05,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,6.9,2.71,509,309,0.8,24.41,7.12,471,0,0.345
2026-01-06,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.26,1.53,490,356,0.73,23.42,7.13,606,0,0.254
2026-01-07,PUB_SAFD_JAIP,Sawai Man Singh Hospital,public,Jaipur,Rajasthan,7.28,2.31,213,343,0.61,24.0,7.49,564,0,0.171
