date,hospital_id,hospital_name,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,residual_chlorine_mg_L,water_temperature_C,dissolved_oxygen_mg_L,cholera_water_risk,typhoid_water_risk,gastro_water_risk,water_risk_score,water_risk_level,contamination_event_flag
13-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.39,1.44,233,0.24,23.81,5.14,0.383,0.409,0.208,0.054,LOW,0
14-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.44,1.51,54,0.21,28.95,7.5,0.404,0.346,0.364,0.03,LOW,0
15-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.57,2.52,149,0.15,30.45,4.18,0.343,0.502,0.548,0.058,LOW,0
16-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.53,4.45,39,0.14,29.0,4.47,0.397,0.323,0.379,0.071,LOW,0
17-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.44,0.54,14,0.22,31.36,5.01,0.337,0.386,0.52,0.01,LOW,0
18-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.48,2.0,35,0.24,27.65,6.31,0.514,0.551,0.602,0.034,LOW,0
19-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.51,2.6,0,0.24,28.16,5.26,0.538,0.197,0.35,0.038,LOW,0
20-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.41,2.87,182,0.07,27.56,7.91,0.531,0.479,0.699,0.067,LOW,0
21-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.33,3.13,80,0.16,31.24,5.02,0.307,0.528,0.63,0.057,LOW,0
22-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.47,2.29,127,0.26,28.85,3.61,0.513,0.326,0.554,0.051,LOW,0
23-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.57,3.84,98,0.24,27.56,7.9,0.214,0.601,0.504,0.07,LOW,0
24-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.28,1.5,130,0.14,29.23,6.87,0.636,0.622,0.407,0.04,LOW,0
25-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.68,1.94,93,0.23,27.25,5.27,0.239,0.464,0.719,0.041,LOW,0
26-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.55,1.13,103,0.11,25.16,5.81,0.255,0.292,0.071,0.031,LOW,0
27-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.45,1.41,123,0.24,28.12,6.82,0.457,0.283,0.326,0.038,LOW,0
28-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.66,2.92,107,0.23,26.88,4.98,0.286,0.136,0.45,0.058,LOW,0
29-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.52,4.01,120,0.26,27.76,6.25,0.35,0.351,0.528,0.076,LOW,0
30-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.51,1.58,83,0.19,26.68,5.55,0.0,0.386,0.352,0.035,LOW,0
31-12-2025,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.47,2.83,61,0.17,26.39,6.11,0.607,0.704,0.259,0.05,LOW,0
01-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.29,2.58,118,0.16,22.04,4.95,0.345,0.522,0.464,0.054,LOW,0
02-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.43,2.15,23,0.19,26.84,6.31,0.21,0.492,0.502,0.035,LOW,0
03-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.25,2.09,180,0.07,31.6,5.9,0.405,0.417,0.454,0.056,LOW,0
04-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.67,3.64,58,0.11,25.47,4.98,0.414,0.632,0.436,0.062,LOW,0
05-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.62,2.89,205,0.2,26.44,6.31,0.233,0.383,0.525,0.071,LOW,0
06-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.66,3.13,50,0.2,27.5,6.62,0.484,0.444,0.28,0.053,LOW,0
07-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.71,3.03,152,0.27,27.9,6.52,0.418,0.41,0.391,0.066,LOW,0
08-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.57,2.69,85,0.18,26.12,6.61,0.32,0.518,0.266,0.051,LOW,0
09-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.32,1.76,148,0.32,29.05,4.77,0.382,0.256,0.616,0.046,LOW,0
10-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.67,2.42,0,0.1,24.54,6.21,0.525,0.338,0.479,0.036,LOW,0
11-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.54,2.86,62,0.18,28.57,6.14,0.531,0.461,0.324,0.051,LOW,0
12-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.56,4.8,127,0.14,28.32,6.73,0.606,0.342,0.634,0.088,LOW,0
13-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.73,2.7,26,0.2,28.73,7.81,0.55,0.444,0.499,0.043,LOW,0
14-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.68,1.55,181,0.17,26.31,5.93,0.256,0.538,0.479,0.048,LOW,0
15-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.49,2.82,21,0.16,29.78,5.5,0.446,0.384,0.541,0.044,LOW,0
16-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.41,3.45,149,0.23,25.98,7.29,0.568,0.524,0.302,0.071,LOW,0
17-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.46,1.86,25,0.23,21.29,6.92,0.193,0.469,0.401,0.031,LOW,0
18-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.15,1.14,137,0.26,28.88,5.43,0.297,0.363,0.471,0.036,LOW,0
19-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.37,3.33,262,0.22,26.25,6.87,0.339,0.805,0.171,0.085,LOW,0
20-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.66,0.85,113,0.26,27.37,4.82,0.488,0.418,0.262,0.028,LOW,0
21-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.3,1.37,138,0.15,24.1,4.72,0.233,0.185,0.603,0.039,LOW,0
22-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.5,2.32,199,0.24,26.05,4.89,0.445,0.366,0.73,0.062,LOW,0
23-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.6,3.85,92,0.12,24.96,4.91,0.532,0.317,0.714,0.069,LOW,0
24-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.57,1.95,138,0.22,23.97,5.86,0.588,0.323,0.499,0.048,LOW,0
25-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.59,1.89,72,0.22,29.9,5.42,0.493,0.48,0.479,0.038,LOW,0
26-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.53,1.82,105,0.25,25.24,5.1,0.165,0.602,0.562,0.041,LOW,0
27-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.61,2.1,103,0.11,28.31,5.24,0.178,0.483,0.391,0.045,LOW,0
28-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.63,2.36,54,0.2,27.58,8.08,0.518,0.349,0.583,0.042,LOW,0
29-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.45,0.91,75,0.18,30.75,4.85,0.374,0.676,0.402,0.024,LOW,0
30-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.59,1.38,142,0.2,27.59,8.35,0.486,0.417,0.75,0.04,LOW,0
31-01-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.53,2.92,130,0.08,32.61,5.68,0.484,0.552,0.593,0.061,LOW,0
01-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.59,2.34,67,0.23,25.99,5.86,0.538,0.662,0.533,0.044,LOW,0
02-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.53,3.39,172,0.22,30.4,5.42,0.737,0.305,0.345,0.074,LOW,0
03-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.59,2.86,98,0.2,31.11,5.3,0.401,0.636,0.593,0.056,LOW,0
04-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.49,2.31,109,0.13,22.98,6.6,0.22,0.433,0.376,0.049,LOW,0
05-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.4,2.08,23,0.18,29.07,3.96,0.55,0.374,0.392,0.034,LOW,0
06-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.52,2.1,0,0.25,28.18,5.6,0.29,0.077,0.233,0.031,LOW,0
07-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.45,2.79,0,0.28,26.35,5.91,0.278,0.488,0.442,0.041,LOW,0
08-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.68,2.51,102,0.15,25.14,5.79,0.543,0.524,0.414,0.051,LOW,0
09-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.51,1.91,2,0.21,28.92,7.26,0.667,0.08,0.411,0.028,LOW,0
10-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.79,3.33,138,0.18,24.99,5.9,0.47,0.332,0.507,0.068,LOW,0
11-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.46,2.04,138,0.19,26.23,6.61,0.292,0.319,0.594,0.049,LOW,0
12-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.7,2.83,139,0.14,24.99,7.84,0.468,0.237,0.414,0.061,LOW,0
13-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.21,1.93,176,0.26,26.7,6.91,0.407,0.579,0.542,0.053,LOW,0
14-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.61,3.26,108,0.19,31.37,4.16,0.575,0.365,0.387,0.063,LOW,0
15-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.54,2.0,119,0.09,28.14,5.02,0.45,0.588,0.396,0.046,LOW,0
16-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.47,2.37,143,0.25,23.73,6.46,0.295,0.341,0.483,0.055,LOW,0
17-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.69,1.87,174,0.26,28.95,4.74,0.649,0.265,0.407,0.052,LOW,0
18-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.39,0.25,39,0.11,26.12,7.43,0.351,0.141,0.595,0.009,LOW,0
19-02-2026,GOV_THIRUVANANTHAPURAM,"District Government Hospital, Thiruvananthapuram",7.76,2.82,92,0.17,24.83,7.27,0.6,0.659,0.674,0.054,LOW,0
24-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.41,4.6,147,0.17,26.72,5.09,0.032,0.261,0.327,0.088,LOW,0
25-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.45,2.33,104,0.15,25.18,6.53,0.358,0.511,0.42,0.049,LOW,0
26-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.29,3.33,254,0.19,32.13,7.55,0.295,0.765,0.529,0.084,LOW,0
27-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.4,3.09,322,0.21,27.34,5.6,0.6,0.545,0.524,0.09,LOW,0
28-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.54,4.16,363,0.17,28.15,4.93,0.409,0.44,0.349,0.112,LOW,0
29-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.26,2.44,114,0.32,29.29,6.94,0.345,0.368,0.531,0.052,LOW,0
30-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.57,3.75,278,0.2,33.62,7.53,0.453,0.4,0.412,0.094,LOW,0
31-08-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.37,2.84,152,0.21,28.63,5.86,0.541,0.462,0.465,0.063,LOW,0
01-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.61,2.06,303,0.21,28.63,4.21,0.581,0.531,0.477,0.072,LOW,0
02-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.2,4.35,257,0.16,26.36,7.97,0.449,0.748,0.443,0.1,LOW,0
03-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.57,4.61,339,0.23,21.87,7.64,0.453,0.561,0.569,0.115,LOW,0
04-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.27,1.41,246,0.2,22.29,6.53,0.353,0.49,0.607,0.055,LOW,0
05-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.47,4.87,249,0.17,27.02,7.38,0.317,0.669,0.495,0.106,LOW,0
06-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.4,5.05,53,0.2,26.35,5.99,0.263,0.308,0.476,0.082,LOW,0
07-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.13,4.39,296,0.3,25.38,3.75,0.501,0.392,0.344,0.106,LOW,0
08-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.53,2.39,144,0.25,24.26,7.64,0.498,0.365,0.753,0.055,LOW,0
09-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.29,4.1,484,0.32,30.01,5.1,0.46,0.329,0.312,0.128,LOW,0
10-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.26,4.16,33,0.18,25.67,6.64,0.351,0.288,0.345,0.066,LOW,0
11-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.64,3.97,315,0.16,28.6,7.61,0.358,0.632,0.609,0.102,LOW,0
12-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.35,2.72,316,0.12,26.43,5.07,0.346,0.59,0.421,0.084,LOW,0
13-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.27,3.48,128,0.2,28.32,6.88,0.361,0.562,0.421,0.069,LOW,0
14-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.17,2.67,102,0.21,29.29,7.42,0.231,0.41,0.656,0.053,LOW,0
15-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.61,3.72,318,0.13,25.74,6.54,0.258,0.541,0.286,0.099,LOW,0
16-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.2,4.62,257,0.16,27.77,6.31,0.49,0.613,0.64,0.104,LOW,0
17-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.33,5.64,186,0.27,24.46,5.43,0.298,0.183,0.473,0.109,LOW,0
18-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.24,4.37,151,0.2,24.77,5.98,0.563,0.427,0.308,0.085,LOW,0
19-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.43,4.3,233,0.15,28.16,5.39,0.3,0.471,0.449,0.096,LOW,0
20-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.35,2.21,337,0.21,21.6,4.33,0.504,0.492,0.359,0.079,LOW,0
21-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.24,6.26,0,0.15,25.03,7.49,0.551,0.636,0.659,0.092,LOW,0
22-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.02,2.59,216,0.22,26.07,6.19,0.457,0.516,0.624,0.068,LOW,0
23-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.34,3.64,396,0.15,31.39,4.79,0.201,0.347,0.161,0.109,LOW,0
24-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.21,5.42,303,0.12,24.34,6.29,0.175,0.316,0.36,0.122,LOW,0
25-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.6,6.24,230,0.24,32.49,6.2,0.612,0.46,0.402,0.124,LOW,0
26-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.42,1.8,347,0.16,26.04,6.69,0.263,0.536,0.352,0.075,LOW,0
27-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.41,2.39,121,0.16,28.13,7.25,0.265,0.197,0.195,0.052,LOW,0
28-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.43,4.01,257,0.14,26.18,5.3,0.491,0.429,0.367,0.095,LOW,0
29-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.36,1.09,418,0.22,23.94,5.81,0.486,0.345,0.557,0.074,LOW,0
30-09-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.39,3.9,404,0.28,28.8,5.02,0.463,0.489,0.557,0.113,LOW,0
01-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.35,5.07,357,0.16,26.23,5.21,0.242,0.773,0.277,0.124,LOW,0
02-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.29,2.09,181,0.23,27.99,7.8,0.439,0.64,0.611,0.056,LOW,0
03-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.44,4.73,206,0.28,28.55,6.68,0.566,0.478,0.435,0.098,LOW,0
04-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.43,1.79,204,0.22,26.01,6.85,0.625,0.539,0.575,0.055,LOW,0
05-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.35,4.22,298,0.2,30.73,9.12,0.494,0.703,0.524,0.104,LOW,0
06-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.36,2.4,373,0.25,27.18,6.94,0.58,0.495,0.643,0.087,LOW,0
07-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.04,4.68,253,0.32,27.38,6.97,0.311,0.408,0.358,0.104,LOW,0
08-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.25,2.9,138,0.2,29.63,8.25,0.179,0.431,0.381,0.062,LOW,0
09-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.18,2.56,168,0.15,25.73,5.89,0.35,0.525,0.376,0.061,LOW,0
10-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.38,0.34,193,0.19,24.59,5.2,0.368,0.399,0.388,0.032,LOW,0
11-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.32,3.65,277,0.2,30.15,5.88,0.687,0.615,0.472,0.092,LOW,0
12-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.11,2.5,97,0.22,26.62,5.08,0.358,0.433,0.464,0.05,LOW,0
13-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.12,4.63,366,0.24,30.46,4.02,0.313,0.431,0.407,0.119,LOW,0
14-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.15,6.35,352,0.17,27.68,4.67,0.438,0.494,0.412,0.142,LOW,0
15-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.38,3.75,446,0.25,26.04,3.99,0.522,0.508,0.419,0.117,LOW,0
16-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.35,1.0,164,0.29,24.07,7.92,0.569,0.673,0.299,0.037,LOW,0
17-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.46,4.51,130,0.3,27.37,6.7,0.487,0.654,0.3,0.084,LOW,0
18-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.54,3.85,108,0.23,25.8,6.84,0.181,0.145,0.451,0.072,LOW,0
19-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.02,1.69,246,0.22,24.3,6.79,0.149,0.339,0.659,0.059,LOW,0
20-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.07,3.46,301,0.23,31.23,4.83,0.354,0.338,0.49,0.093,LOW,0
21-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.22,6.58,129,0.29,28.18,6.36,0.637,0.49,0.0,0.115,LOW,0
22-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.44,4.25,189,0.27,25.17,6.4,0.441,0.232,0.409,0.089,LOW,0
23-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.22,2.46,371,0.11,25.61,7.15,0.351,0.427,0.523,0.088,LOW,0
24-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.16,1.92,257,0.23,31.44,4.97,0.238,0.458,0.429,0.064,LOW,0
25-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.42,2.43,181,0.07,28.37,7.41,0.252,0.344,0.441,0.061,LOW,0
26-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.25,3.23,289,0.17,26.1,7.41,0.498,0.65,0.604,0.088,LOW,0
27-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.39,3.72,243,0.17,29.31,5.65,0.488,0.483,0.367,0.088,LOW,0
28-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.32,3.32,177,0.25,29.89,6.24,0.376,0.622,0.366,0.073,LOW,0
29-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.53,3.53,200,0.16,26.37,4.91,0.613,0.469,0.517,0.08,LOW,0
30-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.24,4.58,418,0.18,27.28,7.29,0.588,0.492,0.284,0.125,LOW,0
31-10-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.39,2.6,241,0.06,26.3,8.01,0.187,0.366,0.331,0.072,LOW,0
01-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.4,4.32,190,0.23,31.94,6.76,0.296,0.167,0.486,0.09,LOW,0
02-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.52,4.0,134,0.22,23.88,7.45,0.375,0.174,0.488,0.077,LOW,0
03-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.25,4.7,369,0.09,24.66,4.74,0.315,0.552,0.478,0.12,LOW,0
04-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.12,5.33,215,0.2,29.52,7.08,0.303,0.426,0.481,0.108,LOW,0
05-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.15,1.34,418,0.23,28.73,3.62,0.255,0.356,0.204,0.078,LOW,0
06-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.3,3.9,353,0.24,24.11,4.19,0.005,0.422,0.535,0.106,LOW,0
07-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.19,1.12,143,0.15,27.25,6.6,0.376,0.355,0.274,0.036,LOW,0
08-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.19,2.46,437,0.16,27.76,5.29,0.504,0.373,0.17,0.097,LOW,0
09-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.34,4.58,187,0.15,25.21,5.25,0.432,0.187,0.324,0.093,LOW,0
10-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.41,3.96,242,0.14,23.84,4.24,0.271,0.277,0.571,0.092,LOW,0
11-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.34,4.01,171,0.23,26.79,6.43,0.317,0.645,0.296,0.083,LOW,0
12-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.36,3.58,286,0.15,24.45,7.87,0.117,0.406,0.535,0.092,LOW,0
13-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.21,4.23,192,0.26,27.01,4.31,0.146,0.114,0.463,0.089,LOW,0
14-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.18,4.19,101,0.28,26.95,7.28,0.651,0.204,0.261,0.076,LOW,0
15-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.33,2.3,155,0.22,32.09,6.81,0.488,0.563,0.406,0.055,LOW,0
16-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.36,2.72,263,0.24,27.39,3.71,0.239,0.254,0.543,0.077,LOW,0
17-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.43,1.5,72,0.26,26.21,5.77,0.301,0.431,0.385,0.032,LOW,0
18-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.38,5.12,201,0.2,27.37,5.64,0.332,0.563,0.56,0.103,LOW,0
19-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.29,2.97,302,0.15,22.84,5.61,0.461,0.507,0.597,0.086,LOW,0
20-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.22,4.5,234,0.21,29.33,3.88,0.5,0.236,0.787,0.099,LOW,0
21-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.05,1.92,310,0.12,30.61,6.75,0.533,0.477,0.756,0.071,LOW,0
22-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.39,2.63,75,0.17,21.49,4.81,0.433,0.477,0.352,0.049,LOW,0
23-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.32,5.24,157,0.2,24.76,5.73,0.514,0.112,0.372,0.099,LOW,0
24-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.68,4.97,294,0.14,27.06,4.56,0.642,0.345,0.721,0.114,LOW,0
25-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.31,3.73,191,0.21,25.23,4.59,0.329,0.365,0.663,0.081,LOW,0
26-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.2,1.4,449,0.18,26.84,5.16,0.632,0.28,0.264,0.083,LOW,0
27-11-2025,GOV_COIMBATORE,"District Government Hospital, Coimbatore",7.51,4.69,34,0.24,30.42,5.97,0.462,0.164,0.308,0.074,LOW,0
