date,hospital_id,admissions,cholera_cases,typhoid_cases,gastroenteritis_cases,other_cases,bed_occupancy_rate,avg_patient_age,comorbidity_index,water_pH,turbidity_NTU,fecal_coliform_cfu_100ml,TDS_ppm,residual_chlorine_mg_L,water_temp_C,dissolved_oxygen_mg_L,outbreak_label
2025-11-15,PUB_KGMU_LKO,69,1,1,10,57,0.59,39.9,1.18,6.96,0.88,208,338,0.3,27.8,7.88,0
2025-11-16,PUB_KGMU_LKO,68,1,2,10,55,0.9,36.3,2.43,7.41,2.02,263,229,0.64,26.5,5.34,0
2025-11-17,PUB_KGMU_LKO,67,1,1,11,54,0.58,19.3,2.1,7.16,1.03,228,193,0.5,24.3,7.27,0
2025-11-18,PUB_KGMU_LKO,97,2,3,17,75,0.83,44.2,1.08,7.4,2.49,404,225,0.45,27.1,5.09,0
2025-11-19,PUB_KGMU_LKO,69,1,2,11,55,0.66,26.2,0.63,6.97,2.18,38,333,0.26,23.3,7.58,0
2025-11-20,PUB_KGMU_LKO,80,2,1,13,64,0.64,35.0,1.13,7.23,0.48,34,240,0.68,22.2,7.19,0
2025-11-21,PUB_KGMU_LKO,81,1,2,13,65,0.79,36.9,2.25,6.96,0.73,315,243,0.38,27.3,6.91,0
2025-11-22,PUB_KGMU_LKO,88,2,1,11,74,0.71,30.3,1.12,7.18,2.27,138,266,0.4,28.4,5.98,0
2025-11-23,PUB_KGMU_LKO,88,2,1,12,73,0.75,46.5,1.37,7.3,1.72,126,257,0.35,27.8,5.34,0
2025-11-24,PUB_KGMU_LKO,74,1,2,9,62,0.9,63.0,2.03,7.3,2.78,310,284,0.22,24.8,8.19,0
2025-11-25,PUB_KGMU_LKO,98,2,2,12,82,0.73,10.3,1.58,7.15,1.92,0,260,0.53,26.6,6.03,0
2025-11-26,PUB_KGMU_LKO,68,1,2,13,52,0.9,33.1,2.2,7.51,2.08,12,240,0.47,25.1,7.73,0
2025-11-27,PUB_KGMU_LKO,87,2,3,16,66,0.71,35.4,2.16,7.03,2.21,188,293,0.59,25.4,7.0,0
2025-11-28,PUB_KGMU_LKO,76,1,2,10,63,0.76,37.5,2.29,7.48,1.44,136,311,0.62,24.8,8.07,0
2025-11-29,PUB_KGMU_LKO,81,2,2,11,66,0.57,38.1,1.8,7.63,2.71,293,243,0.68,25.4,6.22,0
2025-11-30,PUB_KGMU_LKO,68,1,1,11,55,0.52,41.8,2.26,7.21,3.47,160,250,0.3,26.4,6.53,0
2025-12-01,PUB_KGMU_LKO,88,1,2,11,74,0.67,38.4,1.42,7.0,1.7,146,232,0.43,25.5,5.6,0
2025-12-02,PUB_KGMU_LKO,67,1,1,9,56,0.65,37.6,2.25,7.32,1.28,168,316,0.45,26.5,6.48,0
2025-12-03,PUB_KGMU_LKO,81,1,3,15,62,0.63,44.8,0.8,7.27,2.46,309,277,0.42,27.0,7.38,0
2025-12-04,PUB_KGMU_LKO,72,1,2,9,60,0.51,38.5,2.05,7.06,2.07,477,254,0.52,26.3,7.67,0
2025-12-05,PUB_KGMU_LKO,49,1,1,7,40,0.78,43.4,1.76,7.35,3.38,230,331,0.2,26.1,7.0,0
2025-12-06,PUB_KGMU_LKO,80,1,2,14,63,0.7,29.1,1.81,6.94,2.06,133,202,0.6,23.8,6.31,0
2025-12-07,PUB_KGMU_LKO,86,1,3,13,69,0.67,37.7,1.24,7.16,2.58,206,251,0.47,27.7,7.11,0
2025-12-08,PUB_KGMU_LKO,69,2,1,10,56,0.95,35.8,0.67,7.14,2.18,301,310,0.45,27.7,6.54,0
2025-12-09,PUB_KGMU_LKO,68,1,1,10,56,0.89,27.2,1.99,7.05,1.84,114,336,0.3,25.4,7.72,0
2025-12-10,PUB_KGMU_LKO,72,1,2,8,61,0.66,37.2,2.36,7.32,1.48,203,269,0.55,25.2,6.71,0
2025-12-11,PUB_KGMU_LKO,69,1,2,10,56,0.72,41.5,1.2,6.86,1.92,267,199,0.36,25.6,7.52,0
2025-12-12,PUB_KGMU_LKO,58,1,1,9,47,0.77,25.9,0.87,7.07,2.53,155,177,0.22,26.7,4.76,0
2025-12-13,PUB_KGMU_LKO,78,1,2,10,65,0.72,22.9,1.57,7.13,2.59,252,265,0.31,25.5,6.6,0
2025-12-14,PUB_KGMU_LKO,75,1,1,14,59,0.92,34.5,1.56,7.12,2.26,245,306,0.21,23.7,6.56,0
2025-12-15,PUB_KGMU_LKO,68,1,1,10,56,0.83,39.8,2.49,7.25,1.37,344,324,0.28,28.5,6.45,0
2025-12-16,PUB_KGMU_LKO,66,1,1,11,53,0.82,61.0,1.28,7.29,2.4,261,305,0.44,26.7,8.0,0
2025-12-17,PUB_KGMU_LKO,88,1,3,14,70,0.71,35.2,1.53,6.96,1.69,294,214,0.53,24.4,6.77,0
2025-12-18,PUB_KGMU_LKO,88,1,2,14,71,0.79,30.5,1.56,7.35,1.41,102,299,0.65,28.6,6.92,0
2025-12-19,PUB_KGMU_LKO,72,1,2,11,58,0.71,28.5,2.17,7.44,2.22,21,316,0.62,26.9,6.91,0
2025-12-20,PUB_KGMU_LKO,72,1,2,9,60,0.89,13.4,0.72,7.09,4.02,286,283,0.4,25.0,7.64,0
2025-12-21,PUB_KGMU_LKO,87,1,2,11,73,0.93,30.8,1.24,7.11,1.46,256,283,0.58,27.1,7.37,0
2025-12-22,PUB_KGMU_LKO,67,1,1,9,56,0.73,39.5,1.59,6.85,2.02,165,249,0.52,25.7,6.01,0
2025-12-23,PUB_KGMU_LKO,57,1,1,7,48,0.66,40.3,1.0,7.33,1.46,70,390,0.28,27.0,5.77,0
2025-12-24,PUB_KGMU_LKO,77,1,2,14,60,0.69,41.9,0.73,6.91,2.8,164,145,0.59,24.1,6.6,0
2025-12-25,PUB_KGMU_LKO,67,1,1,12,53,0.51,39.8,1.31,7.16,4.43,244,290,0.55,26.7,6.47,0
2025-12-26,PUB_KGMU_LKO,67,1,2,10,54,0.51,47.0,1.46,6.91,3.26,206,365,0.27,27.5,7.18,0
2025-12-27,PUB_KGMU_LKO,77,2,2,11,62,0.63,33.5,0.87,7.51,3.47,331,228,0.48,26.2,5.9,0
2025-12-28,PUB_KGMU_LKO,70,1,2,9,58,0.7,23.4,1.39,6.78,2.33,250,273,0.48,24.5,5.28,0
2025-12-29,PUB_KGMU_LKO,65,1,2,11,51,0.82,51.1,1.37,7.5,3.11,135,236,0.35,25.0,5.69,0
2025-12-30,PUB_KGMU_LKO,68,1,2,12,53,0.68,39.3,2.17,7.38,1.42,346,302,0.4,25.7,5.38,0
2025-12-31,PUB_KGMU_LKO,87,2,2,16,67,0.83,30.7,0.59,7.03,2.59,0,347,0.46,25.6,5.7,0
2026-01-01,PUB_KGMU_LKO,67,1,2,12,52,0.52,42.6,2.14,7.27,1.71,207,193,0.43,21.1,5.69,0
2026-01-02,PUB_KGMU_LKO,89,1,3,17,68,0.5,39.3,1.35,7.18,1.66,434,254,0.22,27.7,6.99,0
2026-01-03,PUB_KGMU_LKO,75,1,1,10,63,0.55,53.3,2.06,7.47,3.67,236,221,0.16,29.4,6.57,0
2026-01-04,PUB_KGMU_LKO,77,1,2,12,62,0.75,27.2,1.18,7.32,1.81,75,283,0.4,28.6,5.97,0
2026-01-05,PUB_KGMU_LKO,76,1,2,9,64,0.57,20.5,2.07,7.39,0.27,55,173,0.49,27.2,6.77,0
2026-01-06,PUB_KGMU_LKO,86,1,2,15,68,0.69,30.4,1.71,7.2,3.32,133,261,0.12,25.0,6.15,0
2026-01-07,PUB_KGMU_LKO,77,1,2,10,64,0.85,35.7,1.84,6.9,3.33,122,282,0.61,28.9,6.05,0
2026-01-08,PUB_KGMU_LKO,80,1,2,11,66,0.58,39.2,0.94,7.29,3.68,199,179,0.28,23.1,6.52,0
2026-01-09,PUB_KGMU_LKO,59,1,1,11,46,0.81,44.1,1.04,7.14,2.04,343,270,0.26,25.3,7.06,0
2026-01-10,PUB_KGMU_LKO,80,1,2,15,62,0.89,14.7,1.33,7.12,3.23,252,261,0.32,26.8,5.69,0
2026-01-11,PUB_KGMU_LKO,82,1,2,12,67,0.9,38.5,1.44,7.08,3.1,198,280,0.39,23.7,7.09,0
2026-01-12,PUB_KGMU_LKO,74,1,1,10,62,0.56,34.7,2.39,7.13,2.3,125,264,0.41,26.1,7.11,0
2026-01-13,PUB_KGMU_LKO,55,0,1,9,45,0.55,33.1,2.11,7.25,0.31,128,208,0.35,23.6,5.96,0
2026-01-14,PUB_KGMU_LKO,80,1,2,12,65,0.58,37.5,1.62,7.17,2.54,16,224,0.3,23.8,6.71,0
2026-01-15,PUB_KGMU_LKO,83,2,1,11,69,0.52,57.5,1.53,6.95,2.51,317,281,0.61,27.7,5.42,0
2026-01-16,PUB_KGMU_LKO,75,1,1,14,59,0.82,32.3,2.46,7.07,1.62,231,342,0.52,28.0,7.13,0
2026-01-17,PUB_KGMU_LKO,93,2,3,18,70,0.77,46.0,1.02,7.06,2.02,22,163,0.23,20.9,7.67,0
2026-01-18,PUB_KGMU_LKO,76,1,1,10,64,0.93,48.7,1.93,6.96,3.38,247,210,0.28,24.3,6.54,0
2026-01-19,PUB_KGMU_LKO,64,1,1,7,55,0.75,38.6,2.46,7.16,1.21,416,241,0.18,24.4,5.84,0
2026-01-20,PUB_KGMU_LKO,73,2,1,11,59,0.72,35.2,1.3,7.33,2.36,468,296,0.2,26.2,7.21,0
2026-01-21,PUB_KGMU_LKO,87,1,2,16,68,0.92,35.4,2.49,7.41,1.77,158,236,0.55,27.4,6.67,0
2026-01-22,PUB_KGMU_LKO,75,1,2,12,60,0.71,39.8,2.41,7.13,1.67,195,239,0.4,24.8,7.13,0
2026-01-23,PUB_KGMU_LKO,84,1,2,11,70,0.79,32.7,1.84,7.25,2.7,353,320,0.47,30.4,6.07,0
2026-01-24,PUB_KGMU_LKO,71,1,1,8,61,0.68,14.6,1.8,7.27,3.31,114,254,0.36,25.8,7.15,0
2026-01-25,PUB_KGMU_LKO,77,1,2,13,61,0.85,50.0,2.3,7.31,2.52,304,196,0.24,22.9,6.4,0
2026-01-26,PUB_KGMU_LKO,73,1,2,14,56,0.85,52.8,1.99,7.26,2.35,159,184,0.47,23.9,6.86,0
2026-01-27,PUB_KGMU_LKO,78,1,2,9,66,0.68,33.6,1.05,7.13,1.77,7,316,0.43,23.0,6.78,0
2026-01-28,PUB_KGMU_LKO,79,1,2,15,61,0.68,39.6,1.14,7.17,3.35,127,315,0.51,26.9,5.57,0
2026-01-29,PUB_KGMU_LKO,81,1,2,15,63,0.64,36.3,0.53,6.96,2.8,264,294,0.43,25.6,5.18,0
2026-01-30,PUB_KGMU_LKO,89,2,2,16,69,0.74,32.8,1.87,6.99,1.86,294,278,0.58,25.2,6.85,0
2026-01-31,PUB_KGMU_LKO,92,2,2,13,75,0.64,39.5,1.88,7.07,3.09,99,282,0.55,25.1,4.51,0
2026-02-01,PUB_KGMU_LKO,72,1,1,12,58,0.89,39.7,1.07,7.25,2.11,284,262,0.3,29.1,7.03,0
2026-02-02,PUB_KGMU_LKO,75,2,1,13,59,0.65,60.8,1.44,7.08,2.05,52,168,0.25,27.8,4.94,0
2026-02-03,PUB_KGMU_LKO,76,1,2,9,64,0.67,33.7,1.09,7.29,2.51,430,313,0.46,26.5,7.14,0
2026-02-04,PUB_KGMU_LKO,82,1,2,13,66,0.75,34.4,2.41,7.28,2.02,107,199,0.43,27.0,5.47,0
2026-02-05,PUB_KGMU_LKO,82,2,3,10,67,0.75,37.9,1.31,7.44,3.3,69,238,0.19,25.3,6.44,0
2026-02-06,PUB_KGMU_LKO,72,1,2,13,56,0.85,29.1,2.29,7.15,1.59,80,347,0.31,24.7,4.72,0
2026-02-07,PUB_KGMU_LKO,79,2,2,14,61,0.74,47.2,1.53,7.25,0.91,212,226,0.5,26.9,6.29,0
2026-02-08,PUB_KGMU_LKO,70,1,2,10,57,0.8,46.5,1.79,7.19,1.8,189,329,0.53,24.7,6.26,0
2026-02-09,PUB_KGMU_LKO,59,1,2,11,45,0.62,44.3,0.97,6.8,0.49,217,268,0.31,25.7,5.55,0
2026-02-10,PUB_KGMU_LKO,88,2,2,11,73,0.84,44.0,2.38,6.94,0.83,488,237,0.57,24.0,6.6,0
2026-02-11,PUB_KGMU_LKO,70,1,1,8,60,0.55,50.7,1.08,7.04,3.13,392,292,0.55,26.5,6.44,0
2026-02-12,PUB_KGMU_LKO,78,1,1,14,62,0.83,55.1,1.04,7.38,3.13,339,242,0.71,26.9,5.0,0
2026-02-13,PUB_KGMU_LKO,74,2,2,13,57,0.9,40.7,0.72,6.96,0.02,150,138,0.54,25.3,6.44,0
2026-02-14,PUB_KGMU_LKO,78,2,2,12,62,0.92,29.6,2.12,7.1,2.91,180,285,0.25,27.5,5.92,0
2026-02-15,PUB_KGMU_LKO,69,1,1,13,54,0.72,34.7,1.26,7.38,1.34,37,288,0.3,25.0,6.54,0
2026-02-16,PUB_KGMU_LKO,79,1,2,10,66,0.64,39.7,2.14,7.36,1.42,312,298,0.52,25.4,6.16,0
2026-02-17,PUB_KGMU_LKO,90,2,2,11,75,0.78,45.7,1.49,7.06,2.17,19,241,0.47,25.2,6.44,0
2026-02-18,PUB_KGMU_LKO,68,1,1,11,55,0.83,50.9,1.3,7.19,1.2,211,227,0.3,24.6,7.71,0
2025-08-23,PUB_JIPMER_PDY,76,2,3,18,53,0.58,42.4,1.58,7.41,5.05,648,318,0.38,23.9,6.76,1
2025-08-24,PUB_JIPMER_PDY,89,2,2,20,65,0.81,36.8,1.2,7.27,5.32,498,298,0.55,27.2,6.75,0
2025-08-25,PUB_JIPMER_PDY,78,3,3,14,58,0.6,35.1,1.62,7.2,3.71,345,294,0.29,26.6,5.81,0
2025-08-26,PUB_JIPMER_PDY,85,3,3,23,56,0.63,48.3,2.37,6.99,1.15,155,295,0.42,27.9,6.74,0
2025-08-27,PUB_JIPMER_PDY,84,3,4,23,54,0.83,20.8,1.19,7.34,3.83,138,274,0.51,27.9,7.31,0
2025-08-28,PUB_JIPMER_PDY,76,2,2,17,55,0.87,35.2,1.67,7.06,4.37,368,288,0.44,26.4,6.35,0
2025-08-29,PUB_JIPMER_PDY,79,3,4,20,52,0.77,23.1,1.18,7.7,2.64,88,328,0.37,20.8,6.36,0
2025-08-30,PUB_JIPMER_PDY,72,1,2,15,54,0.54,35.2,0.86,7.2,2.77,413,283,0.61,23.5,6.38,0
2025-08-31,PUB_JIPMER_PDY,89,2,4,19,64,0.63,50.4,1.07,7.18,4.3,351,150,0.33,23.9,6.31,0
2025-09-01,PUB_JIPMER_PDY,69,2,3,16,48,0.74,36.0,1.26,7.48,4.33,460,187,0.25,23.7,6.47,0
2025-09-02,PUB_JIPMER_PDY,60,1,2,17,40,0.65,20.2,0.55,7.01,2.28,293,253,0.54,29.0,7.68,0
2025-09-03,PUB_JIPMER_PDY,55,1,2,11,41,0.56,37.8,1.01,7.18,2.95,288,274,0.23,29.5,6.95,0
2025-09-04,PUB_JIPMER_PDY,86,2,2,18,64,0.63,35.8,0.91,7.09,2.37,239,343,0.36,24.9,5.99,0
2025-09-05,PUB_JIPMER_PDY,77,2,3,19,53,0.68,37.0,2.34,7.0,3.71,35,200,0.34,26.3,5.99,0
2025-09-06,PUB_JIPMER_PDY,90,2,5,24,59,0.73,28.7,1.54,7.2,0.33,410,220,0.51,26.5,5.84,0
2025-09-07,PUB_JIPMER_PDY,81,3,4,23,51,0.59,39.6,0.66,7.07,4.11,137,312,0.18,26.6,7.33,0
2025-09-08,PUB_JIPMER_PDY,84,2,3,17,62,0.76,29.1,0.52,7.46,3.61,498,322,0.37,24.0,6.86,0
2025-09-09,PUB_JIPMER_PDY,72,3,2,16,51,0.51,28.8,0.8,6.96,3.52,385,270,0.17,27.7,5.64,0
2025-09-10,PUB_JIPMER_PDY,72,3,3,15,51,0.93,34.1,1.37,7.61,4.65,214,307,0.56,25.9,6.58,0
2025-09-11,PUB_JIPMER_PDY,82,2,2,20,58,0.69,45.6,2.31,7.02,2.52,449,243,0.71,25.9,5.57,0
2025-09-12,PUB_JIPMER_PDY,85,3,4,24,54,0.63,55.8,0.8,7.69,0.03,385,296,0.32,24.0,6.64,0
2025-09-13,PUB_JIPMER_PDY,81,3,3,22,53,0.53,55.9,1.81,6.78,4.09,462,145,0.48,27.3,6.35,0
2025-09-14,PUB_JIPMER_PDY,72,3,3,13,53,0.74,55.9,1.94,7.1,2.76,343,238,0.47,23.4,7.26,0
2025-09-15,PUB_JIPMER_PDY,66,1,2,15,48,0.51,18.1,0.77,7.23,2.87,383,199,0.29,24.4,6.88,0
2025-09-16,PUB_JIPMER_PDY,76,2,4,18,52,0.6,49.0,1.34,7.24,0.97,507,329,0.47,23.9,5.77,0
2025-09-17,PUB_JIPMER_PDY,71,2,3,20,46,0.62,45.2,0.75,7.42,2.76,62,240,0.45,25.5,6.43,0
2025-09-18,PUB_JIPMER_PDY,87,2,3,21,61,0.58,27.8,1.72,7.03,2.42,412,221,0.42,29.1,5.16,0
2025-09-19,PUB_JIPMER_PDY,80,3,2,14,61,0.81,38.1,1.73,6.95,1.56,347,274,0.5,22.2,5.85,0
2025-09-20,PUB_JIPMER_PDY,100,3,5,27,65,0.63,32.9,0.83,7.39,3.15,376,329,0.55,28.2,7.02,0
2025-09-21,PUB_JIPMER_PDY,69,2,3,15,49,0.51,27.9,1.15,7.43,5.29,184,219,0.61,28.1,5.35,0
2025-09-22,PUB_JIPMER_PDY,84,3,3,18,60,0.66,39.2,1.63,7.17,1.95,318,273,0.42,25.3,6.65,0
2025-09-23,PUB_JIPMER_PDY,80,2,3,23,52,0.86,49.7,2.46,7.33,4.48,495,306,0.67,26.5,6.28,0
2025-09-24,PUB_JIPMER_PDY,85,2,4,16,63,0.82,49.2,1.28,7.14,4.2,82,279,0.22,26.7,5.93,0
2025-09-25,PUB_JIPMER_PDY,77,3,4,16,54,0.72,37.1,0.53,7.08,6.29,314,215,0.36,26.0,6.56,0
2025-09-26,PUB_JIPMER_PDY,87,3,4,15,65,0.9,46.2,2.03,6.98,3.75,19,238,0.16,22.7,5.82,0
2025-09-27,PUB_JIPMER_PDY,86,1,3,22,60,0.91,31.7,1.31,7.1,4.49,303,246,0.13,27.1,6.89,0
2025-09-28,PUB_JIPMER_PDY,76,2,2,13,59,0.84,37.3,2.33,7.12,1.37,26,184,0.36,25.8,5.67,0
2025-09-29,PUB_JIPMER_PDY,67,2,3,14,48,0.88,40.6,1.45,7.16,4.97,50,301,0.24,29.1,5.81,0
2025-09-30,PUB_JIPMER_PDY,74,2,3,15,54,0.77,27.9,1.25,7.64,1.34,351,264,0.28,29.0,6.05,0
2025-10-01,PUB_JIPMER_PDY,99,2,2,18,77,0.88,33.5,1.41,7.38,3.2,215,379,0.6,26.2,6.66,0
2025-10-02,PUB_JIPMER_PDY,95,1,2,15,77,0.66,36.1,2.14,7.49,1.63,295,182,0.22,29.6,6.51,0
2025-10-03,PUB_JIPMER_PDY,69,1,1,8,59,0.65,51.1,2.21,7.24,2.41,139,310,0.13,28.7,6.58,0
2025-10-04,PUB_JIPMER_PDY,86,1,3,11,71,0.66,37.7,1.95,7.48,2.93,222,224,0.52,26.0,5.54,0
2025-10-05,PUB_JIPMER_PDY,71,1,2,10,58,0.58,49.6,1.49,7.1,2.56,212,148,0.6,25.6,7.62,0
2025-10-06,PUB_JIPMER_PDY,80,1,1,13,65,0.78,20.3,1.02,6.9,0.6,244,283,0.03,23.9,6.38,0
2025-10-07,PUB_JIPMER_PDY,73,2,2,11,58,0.51,49.9,2.45,6.72,3.16,260,228,0.44,23.3,4.99,0
2025-10-08,PUB_JIPMER_PDY,72,2,1,11,58,0.55,17.8,0.76,7.3,2.09,343,272,0.44,25.3,6.65,0
2025-10-09,PUB_JIPMER_PDY,76,1,1,14,60,0.52,39.9,1.29,7.09,0.81,179,238,0.45,28.2,5.74,0
2025-10-10,PUB_JIPMER_PDY,69,1,2,8,58,0.7,28.8,2.21,7.49,2.51,37,326,0.39,26.6,8.21,0
2025-10-11,PUB_JIPMER_PDY,82,2,2,11,67,0.78,33.9,0.92,7.17,1.36,115,191,0.19,25.8,7.3,0
2025-10-12,PUB_JIPMER_PDY,77,1,2,10,64,0.85,46.3,1.01,7.12,3.75,276,211,0.23,23.9,6.73,0
2025-10-13,PUB_JIPMER_PDY,83,1,2,11,69,0.85,43.6,0.79,7.27,1.87,195,274,0.38,27.1,6.73,0
2025-10-14,PUB_JIPMER_PDY,69,1,2,13,53,0.92,35.0,1.64,7.7,1.42,139,261,0.47,23.7,6.82,0
2025-10-15,PUB_JIPMER_PDY,84,1,1,15,67,0.78,54.6,1.29,7.17,2.39,331,332,0.42,28.0,7.71,0
2025-10-16,PUB_JIPMER_PDY,84,1,3,13,67,0.82,38.3,0.67,7.28,2.38,154,137,0.45,27.0,7.09,0
2025-10-17,PUB_JIPMER_PDY,76,1,1,10,64,0.63,44.8,0.91,7.54,0.91,131,113,0.34,27.0,5.47,0
2025-10-18,PUB_JIPMER_PDY,85,2,2,11,70,0.92,49.4,1.41,7.08,2.84,276,182,0.2,27.7,6.88,0
2025-10-19,PUB_JIPMER_PDY,75,1,2,10,62,0.67,52.3,1.89,7.14,1.89,368,292,0.4,22.9,6.32,0
2025-10-20,PUB_JIPMER_PDY,70,1,2,10,57,0.61,40.6,1.25,7.19,1.77,345,344,0.43,25.1,6.01,0
2025-10-21,PUB_JIPMER_PDY,108,2,3,19,84,0.65,30.7,2.08,7.35,1.27,431,348,0.59,23.6,6.07,0
2025-10-22,PUB_JIPMER_PDY,85,2,3,11,69,0.66,42.5,1.91,7.11,1.8,92,204,0.39,27.5,5.24,0
2025-10-23,PUB_JIPMER_PDY,69,1,2,12,54,0.63,29.7,1.07,7.16,1.91,105,234,0.43,31.3,6.67,0
2025-10-24,PUB_JIPMER_PDY,62,1,1,11,49,0.73,38.8,2.16,7.22,0.98,140,341,0.5,23.8,7.89,0
2025-10-25,PUB_JIPMER_PDY,80,2,2,10,66,0.54,44.0,0.74,7.15,2.66,324,284,0.39,26.4,6.74,0
2025-10-26,PUB_JIPMER_PDY,91,2,1,12,76,0.54,31.5,2.04,7.33,3.1,96,262,0.37,25.2,5.06,0
2025-10-27,PUB_JIPMER_PDY,84,1,3,10,70,0.9,29.7,2.46,7.38,1.04,357,247,0.36,29.6,6.56,0
2025-10-28,PUB_JIPMER_PDY,58,0,1,9,48,0.8,27.1,2.38,7.5,2.27,361,281,0.35,24.1,5.71,0
2025-10-29,PUB_JIPMER_PDY,83,2,2,15,64,0.76,22.6,1.71,7.41,2.36,322,278,0.58,25.1,5.63,0
2025-10-30,PUB_JIPMER_PDY,81,2,2,12,65,0.52,32.3,0.64,7.26,2.28,351,280,0.4,27.0,5.53,0
2025-10-31,PUB_JIPMER_PDY,78,1,2,15,60,0.63,33.3,1.99,6.74,1.36,139,239,0.25,23.7,6.1,0
2025-11-01,PUB_JIPMER_PDY,78,1,3,12,62,0.93,50.0,1.75,7.28,2.59,361,274,0.46,26.4,7.96,0
2025-11-02,PUB_JIPMER_PDY,73,1,2,9,61,0.6,59.7,1.12,7.0,3.92,196,296,0.2,28.6,7.91,0
2025-11-03,PUB_JIPMER_PDY,107,1,3,17,86,0.59,33.9,0.82,7.31,0.17,191,197,0.52,24.9,7.33,0
2025-11-04,PUB_JIPMER_PDY,69,1,1,13,54,0.75,31.6,1.58,6.85,2.36,214,312,0.23,26.6,8.17,0
2025-11-05,PUB_JIPMER_PDY,88,2,2,11,73,0.66,49.1,2.0,7.14,2.01,250,308,0.62,28.4,7.09,0
2025-11-06,PUB_JIPMER_PDY,70,1,2,12,55,0.64,39.7,2.17,7.25,0.82,248,181,0.59,27.3,6.79,0
2025-11-07,PUB_JIPMER_PDY,83,1,2,11,69,0.63,34.4,1.79,7.1,1.08,267,406,0.37,29.7,5.05,0
2025-11-08,PUB_JIPMER_PDY,80,1,2,9,68,0.5,29.6,0.63,7.3,2.5,210,297,0.28,28.1,6.11,0
2025-11-09,PUB_JIPMER_PDY,80,1,1,15,63,0.51,50.3,1.55,7.18,3.44,288,287,0.58,26.6,5.04,0
2025-11-10,PUB_JIPMER_PDY,88,2,2,15,69,0.71,23.9,0.58,6.75,1.58,114,255,0.5,29.4,6.85,0
2025-11-11,PUB_JIPMER_PDY,72,1,1,9,61,0.64,47.6,1.16,7.43,1.2,286,270,0.5,24.8,6.37,0
2025-11-12,PUB_JIPMER_PDY,76,2,2,9,63,0.92,28.3,0.79,6.99,1.82,190,205,0.38,26.2,6.97,0
2025-11-13,PUB_JIPMER_PDY,74,1,2,10,61,0.93,37.2,1.75,7.14,2.29,139,244,0.32,22.2,7.25,0
2025-11-14,PUB_JIPMER_PDY,87,1,3,13,70,0.81,49.8,1.25,6.92,3.67,79,255,0.47,23.8,7.06,0
2025-11-15,PUB_JIPMER_PDY,74,1,1,11,61,0.63,28.5,0.55,7.1,0.97,74,237,0.36,30.3,7.12,0
2025-11-16,PUB_JIPMER_PDY,101,2,3,15,81,0.5,45.8,2.24,6.89,1.7,90,243,0.28,24.2,5.86,0
2025-11-17,PUB_JIPMER_PDY,70,1,2,8,59,0.86,46.3,2.21,7.09,2.13,266,273,0.37,26.7,6.02,0
2025-11-18,PUB_JIPMER_PDY,80,1,1,10,68,0.72,27.5,2.27,7.14,3.49,125,183,0.53,25.4,5.95,0
2025-11-19,PUB_JIPMER_PDY,79,1,1,13,64,0.79,50.6,1.81,7.31,1.64,84,317,0.4,25.6,6.08,0
2025-11-20,PUB_JIPMER_PDY,81,1,2,10,68,0.55,53.8,1.03,7.18,0.89,142,174,0.34,21.3,5.39,0
2025-11-21,PUB_JIPMER_PDY,74,1,2,10,61,0.71,28.8,1.36,7.33,0.35,249,337,0.35,25.6,6.42,0
2025-11-22,PUB_JIPMER_PDY,86,2,2,15,67,0.74,18.6,1.67,7.29,2.18,261,220,0.63,24.2,6.73,0
2025-11-23,PUB_JIPMER_PDY,86,2,2,13,69,0.82,27.0,0.93,7.38,1.86,64,217,0.32,24.9,5.94,0
2025-11-24,PUB_JIPMER_PDY,82,1,2,13,66,0.79,66.1,0.86,6.76,1.07,40,350,0.36,22.2,4.59,0
2025-11-25,PUB_JIPMER_PDY,91,2,3,11,75,0.53,33.8,0.59,7.02,1.9,402,301,0.28,28.2,6.14,0
2025-11-26,PUB_JIPMER_PDY,66,1,1,8,56,0.52,31.4,1.69,7.29,1.73,120,230,0.34,27.3,6.01,0
2025-11-27,PUB_JIPMER_PDY,70,1,2,8,59,0.7,37.6,0.72,7.29,0.81,198,191,0.23,25.9,6.83,0
2025-11-28,PUB_JIPMER_PDY,84,1,1,11,71,0.67,61.3,1.28,6.98,1.78,314,268,0.49,24.0,4.79,0
2025-11-29,PUB_JIPMER_PDY,83,1,3,14,65,0.53,30.7,2.01,6.85,2.05,40,278,0.46,27.5,6.01,0
2025-11-30,PUB_JIPMER_PDY,86,2,2,14,68,0.85,36.0,1.87,6.76,1.92,357,193,0.1,21.0,7.2,0
2025-12-01,PUB_JIPMER_PDY,87,2,2,17,66,0.56,38.3,0.77,7.03,2.97,35,333,0.06,25.8,6.68,0
2025-12-02,PUB_JIPMER_PDY,66,1,2,8,55,0.84,47.3,1.73,7.2,1.37,80,313,0.14,24.1,4.97,0
2025-12-03,PUB_JIPMER_PDY,88,1,1,11,75,0.73,49.6,2.14,7.1,3.2,144,283,0.67,29.1,7.92,0
2025-12-04,PUB_JIPMER_PDY,80,1,1,15,63,0.68,23.0,1.38,7.51,0.63,290,218,0.51,25.7,6.21,0
2025-12-05,PUB_JIPMER_PDY,84,1,2,16,65,0.79,45.8,1.79,7.16,2.05,207,130,0.25,26.5,6.58,0
2025-12-06,PUB_JIPMER_PDY,73,1,1,12,59,0.59,39.8,1.17,7.49,1.98,93,205,0.3,21.4,6.96,0
